#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
,,2300,93202,1600000,Seguretat Social,121846.58,0,,119493.05
,,2300,93202,1620900,Altres despeses socials,0,0,,1218.8
,,2300,93202,2260300,Anuncis oficials,1000,0,,1458
,,2300,93202,2269900,Altres despeses (Registre de la Propietat),4000,-1000,,2292.13
,,2400,23108,1200000,Retribució sou base funcionari A1,17322.2,0,,12849.01
,,2400,23108,1200100,Retribució sou base funcionari A2,424390.47,100000,,404524.06
,,2400,23108,1200600,Triennis,22977.12,0,,22768.02
,,2400,23108,1210000,Complement Destí  funcionaris,137763.48,0,,122146.53
,,2400,23108,1210100,Complement específic funcionaris,255117.36,0,,227403.42
,,2400,23108,1600000,Seguretat Social,269369.64,0,,244002.04
,,2400,91201,2330001,Altres indemnitzacions per assistència a orgàns col·legiats,27000,0,,19056.65
,,2400,92013,1000100,Altres remuneracions càrrecs electes,0,0,,0
,,2400,92013,1100200,Altres remuneracions personal eventual,0,0,,0
,,2400,92013,1200000,Sous del Grup A1,0,0,,4682.99
,,2400,92013,1200100,SOUS DEL GRUP A2.,0,0,,5119.43
,,2400,92013,1200300,Retribucions sou base funcionari C1,0,0,,18547.56
,,2400,92013,1200400,SOUS DEL GRUP C2.,0,0,,2094.82
,,2400,92013,1200600,TRIENNIS.,0,0,,3213.88
,,2400,92013,1210000,COMPLEMENT DE DESTINACIÓ.,0,0,,8695.9
,,2400,92013,1210100,COMPLEMENT ESPECÍFIC.,0,0,,22645.63
,,2400,92013,1210300,Altres Complements,0,0,,269.55
,,2400,92013,1300000,RETRIBUCIONS BÀSIQUES.,0,0,,25469.32
,,2400,92013,1300100,Hores extraordinàries,0,0,,94.9
,,2400,92013,1300200,Altres remuneracions personal laboral fix,0,0,,3733.42
,,2400,92013,1310000,Retribucions personal laboral eventual,0,0,,13828.25
,,2400,92013,1430000,Despeses per substitucions,0,0,,6452.16
,,2400,92013,1500000,Complement productivitat,915000,0,,1300574.72
,,2400,92013,1510000,Treballs extraordinaris,330000,-100000,,1057.24
,,2400,92013,1600000,Seguretat social Serveis extraordinaris,344081.72,0,,266612.87
,,2400,92013,1620000,Formació,60000,0,,47377.37
,,2400,92013,1620400,Ajuts socials,46000,0,,22485
,,2400,92013,1620900,Premis Antiguitat,24000,0,,0
,,2400,92013,2260300,Anuncis oficials,4000,0,,7455.96
,,2400,92013,2269900,Altres despeses,2000,-900,,16794.61
,,2400,92013,2270600,Estudis i treballs tècnics,2000,0,,13915
,,2400,92013,2301000,Dietes serveis generals,12000,0,,11852.53
,,2400,92013,2301001,Dietes jornada partida,30000,0,,0
,,2400,92013,2302000,Xecs menjador,40000,0,,29987.5
,,2400,92013,2302001,Dietes jornada partida,0,9000,,16861.21
,,2400,92013,2311000,Locomoció serveis generals,9000,-1000,,7596.23
,,2400,92013,2330000,Altres indemnitzacions,3000,0,,618.85
,,2400,92013,4890100,Altres transferències,3500,900,,3168.54
,,2400,92013,8310000,Préstecs al personal llarg termini,180000,0,,109531.73
,,2400,93100,4890100,Altres transferències,27000,-27000,,0
,,2401,13200,1200300,Retribucions sou base funcionaris C1,25255.04,-25255.04,,0
,,2401,13200,1200600,Trienis,2373.6,-2373.6,,0
,,2401,13200,1210000,Complement destí funcionaris,7665.48,-7665.48,,0
,,2401,13200,1210100,Complement específic funcionaris,21788.52,-21788.52,,0
,,2401,13200,1600000,Seguretat Social,16370.76,-16370.76,,0
,,2401,15001,1200300,Retribucions sou base funcionari C1,11699.1,-11699.1,,0
,,2401,15001,1210000,Complement desti funcionaris,3696.84,-3696.84,,0
,,2401,15001,1210100,Complement específic funcionaris,6594.84,-6594.84,,0
,,2401,15001,1600000,Seguretat Social,6823.02,-4555.82,,0
,,2401,17000,1200000,Retribució sou base funcionari A1,17427.44,0,,0
,,2401,17000,1200600,Trienis,1023.6,0,,0
,,2401,17000,1210000,Complement Destí  funcionaris,6179.28,0,,0
,,2401,17000,1210100,Complement específic funcionaris,8808.6,0,,0
,,2401,17000,1300000,Retribucions bàsiques personal laboral,73002.06,0,,0
,,2401,17000,1300200,Altres retribucions personal laboral,31731.12,0,,0
,,2401,17000,1600000,Seguretat Social,36969.6,0,,0
,,2401,23105,1300000,Retribucions bàsiques personal laboral,80778.64,-30000,,0
,,2401,23105,1300200,Altres retribucions personal laboral,5534.16,0,,0
,,2401,23105,1600000,Seguretat Social,29735.4,-1000,,0
,,2401,23113,1300000,Retribucions bàsiques personal laboral,28659.08,0,,0
,,2401,23113,1300200,Altres retribucions personal laboral,8815.8,0,,0
,,2401,23113,1600000,Seguretat social,13504.92,0,,0
,,2401,32000,1300000,Retribucions bàsiques personal laboral,27484.02,-27484.02,,0
,,2401,32000,1300200,Altres retribucions personal laboral,1583.4,-1583.4,,0
,,2401,32000,1600000,Seguretat Social,9996.15,-9996.15,,0
,,2401,33210,1300000,Retribucions bàsiques personal laboral,21275.12,-21275.12,,0
,,2401,33210,1600000,Seguretat Social,7054.44,-7054.44,,0
,,2401,33701,1300000,Retribucions bàsiques personal laboral,21780.28,-21780.28,,0
,,2401,33701,1300200,Altres retribucions personal laboral,654.48,-654.48,,0
,,2401,33701,1600000,Seguretat Social,6985.44,-605.17,,0
,,2401,91203,1300000,Retribucions bàsiques Personal laboral,20511.56,-20511.56,,0
,,2401,91203,1600000,Seguretat Social,6660.24,-6660.24,,0
,,2401,92003,1300000,Retribucions bàsiques personal laboral,21597.6,-21597.6,,0
,,2401,92003,1300200,Altres retribucions personal laboral,614.52,-614.52,,0
,,2401,92003,1600000,Seguretat Social,6863.64,-6863.64,,0
,,2401,92007,1300000,Retribucions bàsiques personal laboral,20219,-20219,,0
,,2401,92007,1300200,Altres retribucions personal laboral,286.8,-286.8,,0
,,2401,92007,1600000,Seguretat Social,6336.36,-6336.36,,0
,,2401,92013,1100000,Retribucions bàsiques Eventual Gabinets,40185,-40185,,0
,,2401,92013,1100100,Retribucions Complementàries Eventual Ga,64815,-64815,,0
,,2401,92013,1200000,Retribució sou base funcionari A1,166973.8,-63275.31,,0
,,2401,92013,1200100,Retribució sou base funcionari A2,140804.84,-140804.84,,0
,,2401,92013,1200300,Retribució sou base funcionari C1,177961.14,-177961.14,,0
,,2401,92013,1200400,Retribució sou base funcionari C2,10292.84,-8926.35,,0
,,2401,92013,1210000,Complement Destí  funcionaris,173220.24,-172870,,0
,,2401,92013,1210100,Complement específic funcionaris,401552.28,-355463.87,,0
,,2401,92013,1300000,Retribucions bàsiques personal laboral,162556.5,0,,0
,,2401,92013,1300200,Altres complements personal laboral,12144.24,0,,0
,,2401,92013,1600000,Seguretat Social,414159.6,-411145.92,,0
,,2401,92023,1200100,Retribucions sou base funcionaris A2,15951.1,-15951.1,,0
,,2401,92023,1200600,Trienis,1150.2,-1150.2,,0
,,2401,92023,1210000,Complement destí funcionaris,6179.28,-6179.28,,0
,,2401,92023,1210100,Complement específic funcionaris,11313.72,-11313.72,,0
,,2401,92023,1300000,Retribucions bàsiques personal laboral,42502.34,-42502.34,,0
,,2401,92023,1600000,Seguretat Social,25442.28,-25442.28,,0
,,2401,93101,1200000,Retribucions sou base funcionaris A1,19744.24,-19744.24,,0
,,2401,93101,1210000,Complement destí funcionaris,7508.04,-7508.04,,0
,,2401,93101,1210100,Complement específic funcionaris,22012.08,-22012.08,,0
,,2401,93101,1600000,Seguretat Social,13417.2,-13417.2,,0
,,2410,92013,1200000,Retribució sou base funcionari A1,20199.02,0,,17603.08
,,2410,92013,1200300,Retribució sou base funcionari C1,11790.94,0,,10519.98
,,2410,92013,1200600,Triennis,4601.04,0,,4009.38
,,2410,92013,1210000,Complement Destí  funcionaris,11204.88,0,,9760.64
,,2410,92013,1210100,Complement específic funcionaris,28606.92,0,,24922.66
,,2410,92013,1300000,Retribucions bàsiques personal laboral,35024.02,0,,25895.98
,,2410,92013,1300100,Hores extraordinàries,0,0,,285.5
,,2410,92013,1300200,Altres retribucions personal laboral,4073.76,0,,3470.76
,,2410,92013,1310000,Retribucions personal laboral eventual,0,0,,10536.34
,,2410,92013,1600000,Seguretat Social,31965.96,0,,29989.42
,,2410,92013,1620900,Altres despeses socials (premis antiguitat),0,0,,0
,,2420,92014,1200100,Retribució sou base funcionari A2,18365.1,0,,18456.97
,,2420,92014,1200300,Retribució sou base funcionari C1,73414.88,0,,73501.09
,,2420,92014,1200600,Triennis,11348.9,0,,10884.44
,,2420,92014,1210000,Complement Destí  funcionaris,31321.44,0,,29957.6
,,2420,92014,1210100,Complement específic funcionaris,71721,0,,69369.07
,,2420,92014,1510000,Gratificacions treballs extraordinaris,0,0,,96.06
,,2420,92014,1600000,Seguretat Social,52854.07,0,,50778.6
,,2430,92013,1620000,Formació prevenció riscos laborals,30000,0,,29524.7
,,2430,92017,1200000,Sous del Grup A1,0,0,,5436.98
,,2430,92017,1200300,Retribució sou base funcionari C1,14518.52,0,,5604.47
,,2430,92017,1200600,Triennis,3649.44,0,,1287.44
,,2430,92017,1210000,Complement Destí  funcionaris,6179.28,0,,4138.91
,,2430,92017,1210100,Complement específic funcionaris,17656.44,0,,9021.33
,,2430,92017,1300000,Retribucions bàsiques personal laboral,72321.1,0,,46721.41
,,2430,92017,1300100,Hores extraordinàries,0,0,,115.26
,,2430,92017,1300200,Altres retribucions personal laboral,24681.36,0,,18565.13
,,2430,92017,1310000,Retribucions personal laboral eventual,0,0,,10323.43
,,2430,92017,1430000,Despeses per substitucions,0,0,,53685.03
,,2430,92017,1600000,Seguretat Social,37846.92,0,,45132.79
,,2430,92017,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,0,,17147.13
,,2430,92017,2269900,Altres despeses,1000,0,,78.04
,,2430,92017,2279909,Contractes desenvolupament serveis,80000,0,,79174.79
,,2440,92012,1620900,Altres despeses socials,0,0,,0
,,2440,92015,1200000,Retribució sou base funcionari A1,17830.36,0,,17919.59
,,2440,92015,1200300,Retribució sou base funcionari C1,23781.22,0,,20587.13
,,2440,92015,1200600,Triennis,6810.12,0,,6490.93
,,2440,92015,1210000,Complement Destí  funcionaris,13572.96,0,,12612.21
,,2440,92015,1210100,Complement específic funcionaris,21998.28,0,,20272.87
,,2440,92015,1300000,Retribucions bàsiques personal laboral,38970.76,0,,39166.85
,,2440,92015,1300100,Hores extraordinàries,0,0,,96.06
,,2440,92015,1300200,Altres retribucions personal laboral,15865.56,0,,15944.88
,,2440,92015,1430000,Despeses per substitució,22720.54,0,,22834.2
,,2440,92015,1600000,Seguretat Social,41792.55,0,,40713.6
,,2440,92015,1620900,Altres despeses socials,0,0,,554
,,2500,92002,1200000,Retribució sou base funcionari A1,18173.8,0,,18264.74
,,2500,92002,1200300,Retribucions sou base funcionari C1,0,0,,12247.12
,,2500,92002,1200600,Triennis,2067.84,0,,3155.76
,,2500,92002,1210000,Complement Destí  funcionaris,7508.04,0,,11260.98
,,2500,92002,1210100,Complement específic funcionaris,11313.6,0,,19948.92
,,2500,92002,1310000,Retribucions personal Laboral eventual,42748.42,0,,42962.79
,,2500,92002,1510000,Gratificacions treballs extraordinaris,0,0,,198.08
,,2500,92002,1600000,Seguretat Social,24517.8,0,,31590.91
,,2600,92008,1200300,Retribució sou base funcionari C1,62512.34,0,,71591.65
,,2600,92008,1200600,Triennis,10055.22,0,,7583.19
,,2600,92008,1210000,Complement Destí  funcionaris,20661.48,0,,16502.58
,,2600,92008,1210100,Complement específic funcionaris,40895.16,0,,32481.3
,,2600,92008,1210300,Altres complements funcionaris,4982.04,0,,0
,,2600,92008,1300000,Retribucions bàsiques personal laboral,249002.45,0,,189203.13
,,2600,92008,1300100,Hores extraordinàries,0,0,,1835.46
,,2600,92008,1300200,Altres retribucions personal laboral,33571.68,0,,27243.5
,,2600,92008,1310000,Retribucions personal laboral eventual,0,0,,34581.39
,,2600,92008,1430000,Despeses per substitució,105338.08,0,,141945.47
,,2600,92008,1510000,Gratificacions treballs extraordinaris,0,0,,975.49
,,2600,92008,1600000,Seguretat Social,152865.75,0,,137158.19
,,2600,92008,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,0,,0
,,2600,92008,2160100,Manteniment d'equips d'informàtica,284180,0,,256349.97
,,2600,92008,2200200,Manteniment llicències software,88000,0,,87565.04
,,2600,92008,2270600,Estudis i treballs tècnics,177100,-3811.5,,204576.14
,,2600,92008,2279916,Contractes manteniment de programes informàtics,168103.6,0,,67271.78
,,2600,92008,6260100,Equips procès d'informació,180000,48722.05,,201018.43
,,2600,92008,6410000,Aplicacions informàtiques,271000,131918.46,,358164.85
,,2600,92010,2130200,Manteniment maquinària,16885,0,,5128.21
,,2600,92010,2220000,Telèfons,360000,0,,269779.35
,,2600,92010,6230100,"Maquinaria, instal·lacions tècniques i utillatge",5000,48576.84,,41044.97
,,2600,92310,2279916,Contractes manteniment de programes informàtics-Gestió padró,3670,0,,4236.54
,,2700,92004,1200300,Retribució sou base funcionari C1,36910.84,0,,57776.73
,,2700,92004,1200400,Retribució sou base funcionari C2,10309.13,0,,10360.81
,,2700,92004,1200600,Triennis,6213.26,0,,5765.8
,,2700,92004,1210000,Complement Destí  funcionaris,16418.76,0,,21546.58
,,2700,92004,1210100,Complement específic funcionaris,30588.6,0,,39825.1
,,2700,92004,1300000,Retribucions bàsiques personal laboral,34297.16,0,,34469.13
,,2700,92004,1300200,Altres retribucions personal laboral,17361.96,0,,17448.72
,,2700,92004,1510000,Gratificacions treballs extraordinaris,0,0,,1918.58
,,2700,92004,1600000,Seguretat Social,40154.04,39308.32,,50764.35
,,2700,92004,2260200,Publicitat i propaganda,0,0,,825
,,2700,92004,2269900,Altres despeses,3000,0,,46037.39
,,2700,92004,2270100,Seguretat,0,0,,10668.16
,,2700,92004,2270600,Estudis i treballs tècnics,2000,3811.5,,2668.65
,,2700,92401,2269980,Processos electorals,70000,107461,,45683.13
,,2710,92007,1200400,Retribució sou base funcionari C2,10400.3,0,,11551.04
,,2710,92007,1200600,Triennis,650.88,0,,592.82
,,2710,92007,1210000,Complement Destí  funcionaris,3152.16,0,,2870.24
,,2710,92007,1210100,Complement específic funcionaris,7830.12,0,,7129.67
,,2710,92007,1300000,Retribucions bàsiques personal laboral,216283.57,0,,217692.54
,,2710,92007,1300100,Hores extraordinàries,0,0,,1257.93
,,2710,92007,1300200,Altres retribucions personal laboral,3908.04,0,,3529.68
,,2710,92007,1310000,Retribucions personal Laboral eventual,21074.18,0,,26709.32
,,2710,92007,1430000,Despeses per substitució,42419.34,0,,42224.54
,,2710,92007,1600000,Seguretat Social,92140.03,0,,88602.77
,,2710,92007,2220100,Comunicacions postals,160000,0,,118424.27
,,2710,92007,2269900,Altres despeses,5000,0,,23215.31
,,2710,92007,2270600,Estudis i treballs tècnics,23000,0,,0
,,2720,92501,1200300,Retribució sou base funcionari C1,177021.4,0,,218398.39
,,2720,92501,1200400,Retribució sou base funcionari C2,10436.12,0,,10492.26
,,2720,92501,1200600,Triennis,27029.82,0,,23539.12
