#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
,,1200,92503,11001,Retribucions Complementàries Eventual Ga,24367.8,0,24367.8,23518.4
,,1200,92503,12003,Retribució sou base funcionari C1,13577.02,0,13577.02,12116.74
,,1200,92503,12006,Triennis,2336.88,0,2336.88,2531.62
,,1200,92503,12100,Complement Destí  funcionaris,3660.12,0,3660.12,3660.12
,,1200,92503,12101,Complement específic funcionaris,5274.48,0,5274.48,6529.8
,,1200,92503,12103,Altres complements funcionaris,945.48,0,945.48,1007.3
,,1200,92503,13000,Retribucions bàsiques personal laboral,33779.41,0,33779.41,34219.48
,,1200,92503,16000,Seguretat Social,29032.08,0,29032.08,30875.8
,,1300,15501,22602,Estudis i treballs tècnics,0,0,0,0
,,1300,24101,22706,Estudis i treballs tècnics,0,0,0,0
,,1300,24101,44901,"Transferències a Grameimpuls, SA",750000,5781945.76,6531945.76,3488886.29
,,1300,32404,22715,Altres convenis,82535,42000,124535,123296.43
,,1300,43301,22602,Estudis i treballs tècnics,0,4.47,4.47,0
,,1300,43301,22699,Altres despeses,4777,56000,60777,73977.29
,,1300,43301,22713,Convenis,70000,86468.11,156468.11,143267.11
,,1300,43301,48901,Altres tranferències,63785.36,-55401.56,8383.8,8383.8
,,1410,92004,11000,RETRIBUCIONS BÀSIQUES.,0,0,0,0
,,1410,92004,11001,RETRIBUCIONS COMPLEMENTÀRIES.,0,0,0,0
,,1410,92004,12103,ALTRES COMPLEMENTS.,0,0,0,4464.68
,,1410,92004,13001,HORES EXTRAORDINÀRIES,0,0,0,588.3
,,1410,92004,14300,Despeses per substitucions,0,0,0,5220.28
,,1410,92004,15000,Productivitat,0,0,0,11021.8
,,1410,92004,15101,Gratificacions pels serveis a les eleccions.,0,7832.08,7832.08,7832.08
,,1410,92004,12003,Retribució sou base funcionari C1,55620.91,0,55620.91,49454.44
,,1410,92004,12004,Retribució sou base funcionari C2,9569.18,0,9569.18,11496.76
,,1410,92004,12006,Triennis,6757.89,0,6757.89,7357.22
,,1410,92004,12100,Complement Destí  funcionaris,20828.52,0,20828.52,21730.09
,,1410,92004,12101,Complement específic funcionaris,34135.44,0,34135.44,43224.03
,,1410,92004,13000,Retribucions bàsiques personal laboral,79203.08,0,79203.08,77858
,,1410,92004,13002,Altres retribucions personal laboral,17045.64,0,17045.64,18436.92
,,1410,92004,16000,Seguretat Social,59139.54,0,59139.54,65044.5
,,1413,92505,13001,HORES EXTRAORDINÀRIES,0,0,0,0
,,1413,92505,15000,Productivitat,0,0,0,22047.75
,,1413,92505,15100,Gratificacions treballs extraordinaris,0,0,0,0
,,1413,92505,12003,Retribució sou base funcionari C1,213954.01,0,213954.01,195341.57
,,1413,92505,12004,Retribució sou base funcionari C2,11461.29,0,11461.29,10261.78
,,1413,92505,12006,Triennis,16905.24,0,16905.24,17972.56
,,1413,92505,12100,Complement Destí  funcionaris,59973.48,0,59973.48,61401.46
,,1413,92505,12101,Complement específic funcionaris,136800.24,60000,196800.24,164824.89
,,1413,92505,12103,Altres complements funcionaris,2966.52,0,2966.52,4514.44
,,1413,92505,13000,Retribucions bàsiques personal laboral,99331.88,0,99331.88,98360.89
,,1413,92505,13002,Altres retribucions personal laboral,13870.92,0,13870.92,16203.32
,,1413,92505,16000,Seguretat Social,147693.16,0,147693.16,150388.66
,,1414,92007,12005,SOUS DEL GRUP I.,0,0,0,0
,,1414,92007,13001,HORES EXTRAORDINÀRIES,0,0,0,441.7
,,1414,92007,13100,Retribucions personal laboral eventual,0,0,0,20302.8
,,1414,92007,15000,Productivitat,0,0,0,10683.38
,,1414,92007,12004,Retribució sou base funcionari C2,11767.91,0,11767.91,18902.83
,,1414,92007,12006,Triennis,1667.94,0,1667.94,1963.56
,,1414,92007,12100,Complement Destí  funcionaris,3120.84,0,3120.84,5756.22
,,1414,92007,12101,Complement específic funcionaris,6548.52,0,6548.52,14278.09
,,1414,92007,13000,Retribucions bàsiques personal laboral,193644.46,0,193644.46,189190.57
,,1414,92007,13002,Altres retribucions personal laboral,3332.52,0,3332.52,3815.33
,,1414,92007,14300,Despeses per substitució,35405.89,0,35405.89,29788.99
,,1414,92007,16000,Seguretat Social,69731.13,0,69731.13,67460.35
,,1416,92010,15000,Productivitat,0,0,0,208.42
,,1416,92010,16000,Seguretat social,0,0,0,52.52
,,1500,92011,14300,Despeses per substitucions,0,0,0,0
,,1500,92011,15000,Productivitat,0,0,0,10300.41
,,1500,92011,16000,Seguretat social,0,0,0,391.28
,,2000,92011,22602,Anuncis oficials,697,0,697,680
,,2000,93101,11000,RETRIBUCIONS BÀSIQUES.,0,0,0,7595.7
,,2000,93101,11001,RETRIBUCIONS COMPLEMENTÀRIES.,0,0,0,25520.59
,,2000,93101,12103,ALTRES COMPLEMENTS.,0,0,0,859.24
,,2000,93101,15000,Productivitat,0,0,0,10843.16
,,2000,93101,22001,"Premsa, revistes i llibres",2550,0,2550,727.26
,,2000,93101,22699,Altres despeses,8500,0,8500,2676.73
,,2000,93101,22706,Estudis i treballs tècnics,2388.5,0,2388.5,0
,,2000,93101,12000,Retribució sou base funcionari A1,40127.9,0,40127.9,48640.15
,,2000,93101,12003,Retribució sou base funcionari C1,27506.48,0,27506.48,24483.22
,,2000,93101,12006,Triennis,10046.11,0,10046.11,9945.44
,,2000,93101,12100,Complement Destí  funcionaris,33099.96,0,33099.96,28839.18
,,2000,93101,12101,Complement específic funcionaris,64156.68,0,64156.68,61214.56
,,2000,93101,13000,Retribucions bàsiques personal laboral,4472.56,0,4472.56,4460.65
,,2000,93101,13002,Altres retribucions personal laboral,167.76,0,167.76,179.76
,,2000,93101,14300,Despeses per substitució,18171.34,0,18171.34,18171.65
,,2000,93101,16000,Seguretat Social,42398.28,0,42398.28,53791.08
,,2000,93103,12000,SOUS DEL GRUP A1.,0,0,0,0
,,2000,93103,13100,Retribucions personal laboral eventual,0,0,0,0
,,2000,93103,15000,Productivitat,0,0,0,1966.56
,,2003,93103,12004,SOUS DEL GRUP C2.,0,0,0,0
,,2003,93103,15000,Productivitat,0,0,0,7285.76
,,2003,93103,16104,Indemnització al personal lab. per jubilacions anticipades.,0,0,0,7909.2
,,2003,93103,12001,Retribució sou base funcionari A2,24544.53,0,24544.53,11860.13
,,2003,93103,12003,Retribució sou base funcionari C1,13025.32,0,13025.32,11735
,,2003,93103,12006,Triennis,3828.18,0,3828.18,2608.14
,,2003,93103,12100,Complement Destí  funcionaris,11093.76,0,11093.76,7232.4
,,2003,93103,12101,Complement específic funcionaris,24233.04,0,24233.04,17003.16
,,2003,93103,12103,Altres complements funcionaris,14157,0,14157,7204.82
,,2003,93103,13000,Retribucions bàsiques personal laboral,37322.14,0,37322.14,36597.26
,,2003,93103,13002,Altres retribucions personal laboral,10149.24,0,10149.24,10874.16
,,2003,93103,16000,Seguretat Social,32045.02,0,32045.02,25317.54
,,2003,94301,46301,Transferències a la Mancomunitat OOVV,1068367.44,0,1068367.44,1068367.44
,,2003,94301,46302,Transferències a la Mancomunitat PMTE,2568090,0,2568090,2525573.16
,,2010,01101,31001,Interessos préstec llarg termini,2627238.27,-411694.51,2215543.76,2002531.96
,,2010,01101,31002,Interessos préstec curt termini,40000,0,40000,64569.78
,,2010,01101,35300,Altres despeses financeres (swap BBVA),499725.55,0,499725.55,457810.57
,,2010,01101,91101,Amortització préstecs llarg termini. Sector públic,182006.78,24900,206906.78,209404.92
,,2010,01101,91301,Amortització préstecs llarg termini. Sector privat,5900811.49,40000,5940811.49,5937523.4
,,2010,93404,12001,SOUS DEL GRUP A2.,0,0,0,10523.47
,,2010,93404,15000,Productivitat,0,0,0,5374.9
,,2010,93404,22699,Altres despeses,6000,-100,5900,3402.27
,,2010,93404,22709,Contractes desenvolupament serveis,10000,0,10000,0
,,2010,93404,31101,Despeses de formalització operacions de crèdit,14000,0,14000,20000
,,2010,93404,31900,Altres despeses financeres,1000,0,1000,617.56
,,2010,93404,35200,Interessos de demora,15000,0,15000,6119.61
,,2010,93404,12000,Retribució sou base funcionari A1,22597.71,0,22597.71,20027.86
,,2010,93404,12003,Retribució sou base funcionari C1,24616.74,0,24616.74,23913.42
,,2010,93404,12006,Triennis,3676.2,0,3676.2,4316.34
,,2010,93404,12100,Complement Destí  funcionaris,16855.56,0,16855.56,17825.23
,,2010,93404,12101,Complement específic funcionaris,16982.48,0,16982.48,35796.73
,,2010,93404,12103,Altres complements funcionaris,14661.24,0,14661.24,6545.15
,,2010,93404,13000,Retribucions bàsiques personal laboral,18745.93,0,18745.93,20181.87
,,2010,93404,16000,Seguretat Social,27826.44,0,27826.44,35106.37
,,2020,93105,13002,ALTRES REMUNERACIONS.,0,0,0,0
,,2020,93105,15000,Productivitat,0,0,0,6213.7
,,2020,93105,16000,Seguretat social,0,0,0,461.83
,,2030,93206,14300,Despeses per substitucions,0,0,0,0
,,2030,93206,15000,Productivitat,0,0,0,17091.43
,,2030,93206,22699,Altres despeses,3000,100,3100,3088.21
,,2030,93206,22708,Recaptació,152000,939387.34,1091387.34,1064566.01
,,2030,93206,12003,Retribució sou base funcionari C1,96511.32,0,96511.32,86727.47
,,2030,93206,12006,Triennis,13865.34,0,13865.34,15016.4
,,2030,93206,12100,Complement Destí  funcionaris,31604.16,0,31604.16,31604.16
,,2030,93206,12101,Complement específic funcionaris,51005.88,0,51005.88,69006.84
,,2030,93206,12103,Altres complements funcionaris,1079.76,0,1079.76,1250.38
,,2030,93206,13000,Retribucions bàsiques personal laboral,17318.8,0,17318.8,9706.36
,,2030,93206,13002,Altres retribucions personal laboral,10000,0,10000,4297.56
,,2030,93206,16000,Seguretat Social,60230.92,0,60230.92,56308.88
,,2040,93207,13100,Retribucions personal laboral eventual,0,0,0,0
,,2040,93207,15000,Retribucions personal laboral eventual,0,0,0,22592.67
,,2040,93207,22699,Altres despeses,12750,-1500,11250,9782.98
,,2040,93207,12001,Retribució sou base funcionari A2,21318.71,0,21318.71,18354.54
,,2040,93207,12003,Retribució sou base funcionari C1,162609.02,0,162609.02,142230.71
,,2040,93207,12004,Retribució sou base funcionari C2,37241.07,0,37241.07,32431.3
,,2040,93207,12006,Triennis,25286.91,0,25286.91,25917.65
,,2040,93207,12100,Complement Destí  funcionaris,69129.32,0,69129.32,65044.35
,,2040,93207,12101,Complement específic funcionaris,121884.32,0,121884.32,143699.77
,,2040,93207,12103,Altres complements funcionaris,5736.48,0,5736.48,6049.16
,,2040,93207,16000,Seguretat Social,115751.93,0,115751.93,88137.55
,,2050,92008,12103,ALTRES COMPLEMENTS.,0,0,0,29.27
,,2050,92008,13001,HORES EXTRAORDINÀRIES,0,0,0,1536.8
,,2050,92008,15000,Productivitat,0,0,0,19400.16
,,2050,92008,62601,EQUIPS PROCESOS D'INFORMACIÓ,0,383348.61,383348.61,339010.79
,,2050,92008,12003,Retribució sou base funcionari C1,27393.77,0,27393.77,25368.14
,,2050,92008,12006,Triennis,3498.84,0,3498.84,3790.41
,,2050,92008,12100,Complement Destí  funcionaris,8397.6,0,8397.6,8756.96
,,2050,92008,12101,Complement específic funcionaris,13438.08,0,13438.08,16257.76
,,2050,92008,13000,Retribucions bàsiques personal laboral,300355.06,0,300355.06,301186.13
,,2050,92008,13002,Altres retribucions personal laboral,39921.96,0,39921.96,43612.21
,,2050,92008,13100,Retribucions personal Laboral eventual,35546.51,0,35546.51,35407.24
,,2050,92008,16000,Seguretat Social,117996.06,0,117996.06,121080.56
,,2300,92001,22602,PUBLICITAT I PROPAGANDA.,0,0,0,0
,,2300,92011,22602,Repercussió anuncis de les licitacions,1700,6000,7700,7686.06
,,2300,92013,12103,ALTRES COMPLEMENTS.,0,0,0,148.5
,,2300,92013,22001,Estudis i treballs tècnics,0,0,0,0
,,2300,92013,22699,Altres despeses,4250,-1972.96,2277.04,2313.38
,,2300,92013,22706,Estudis i treballs tècnics,14450,-14102.5,347.5,347.5
,,2300,92013,62601,EQUIPS PROCESOS D'INFORMACIÓ,0,1972.96,1972.96,1972.96
,,2300,92013,11000,Retribucions Bàsiques Eventual Gabinets,17914.8,0,17914.8,18554.55
,,2300,92013,11001,Retribucions Complementàries Eventual Ga,50611.05,0,50611.05,48660.75
,,2300,92013,11700,Aportació Pla de Pensions,87508.5,0,87508.5,63542.4
,,2300,92013,12003,Retribució sou base funcionari C1,13376.91,0,13376.91,1450.64
,,2300,92013,12006,Triennis,1433.7,0,1433.7,318.96
,,2300,92013,12100,Complement Destí  funcionaris,3660.12,0,3660.12,610.02
,,2300,92013,12101,Complement específic funcionaris,6206.4,0,6206.4,1456.45
,,2300,92013,13000,Retribucions bàsiques personal laboral,29340.59,0,29340.59,56777.25
,,2300,92013,13001,Treballs extraordinaris laborals,102750,-85715.21,17034.79,0
,,2300,92013,13002,Altres retribucions personal laboral,9000,0,9000,3333.62
,,2300,92013,14300,Despeses per substitució,790344.36,-573174.23,217170.13,23498.6
,,2300,92013,15000,Productivitat,864630.38,-860876.76,3753.62,3753.62
,,2300,92013,15100,Treballs extraordinaris funcionaris,102750,-33000,69750,0
,,2300,92013,15300,Complement Jornada partida,30000,30000,60000,28996.76
,,2300,92013,16000,Seguretat Social,541201.21,-333102.41,208098.8,257079.42
,,2300,92013,16104,Indemnitzacions per jubilació anticipada,150000,-56585.98,93414.02,123561.16
,,2300,92013,16200,Formació,50000,2000,52000,51463.64
,,2300,92013,16204,Ajuts socials i pòlissa assegurança,16400,0,16400,15767.48
,,2300,92013,16209,Premis antiguitat,14000,0,14000,17763.8
,,2302,92014,22699,Altres despeses,850,-347.5,502.5,0
,,2302,92017,16201,ECONOMATS I MENJADORS.,0,0,0,0
,,2303,15102,12000,Retribució sou base funcionari A1,27026.52,0,27026.52,0
,,2303,15102,12100,Complement Destí  funcionaris,25515.48,0,25515.48,0
,,2303,15102,16000,Seguretat Social,9481.92,0,9481.92,0
,,2303,17001,12000,Retribució sou base funcionari A1,59261.52,-33375.65,25885.87,0
,,2303,17001,12100,Complement Destí  funcionaris,24777.48,0,24777.48,0
,,2303,17001,16000,Seguretat Social,20173.63,0,20173.63,0
,,2303,23001,13000,Retribucions bàsiques personal laboral,46674.6,18000,64674.6,0
,,2303,23001,16000,Seguretat Social,14481.87,16000,30481.87,0
,,2303,23101,12000,Retribució sou base funcionari A1,22150.98,50000,72150.98,0
,,2303,23101,12100,Complement Destí  funcionaris,13046.52,-10656.02,2390.5,0
,,2303,23101,13000,Retribucions bàsiques personal laboral,28860.81,0,28860.81,0
,,2303,23101,13002,Altres retribucions personal laboral,4929.84,0,4929.84,0
,,2303,23101,16000,Seguretat Social,21317.04,0,21317.04,0
,,2303,23103,13000,Retribucions bàsiques personal laboral,24608.85,0,24608.85,0
,,2303,23103,16000,Seguretat Social,7604.4,0,7604.4,0
,,2303,32101,12004,Retribució sou base funcionari C2,22462.81,2000,24462.81,0
,,2303,32101,12100,Complement Destí  funcionaris,3725.64,-3725.64,0,0
,,2303,32101,13000,Retribucions bàsiques personal laboral,11770.05,-11000,770.05,0
,,2303,32101,13002,Altres retribucions personal laboral,9930,0,9930,0
,,2303,32101,16000,Seguretat Social,13652.52,0,13652.52,0
,,2303,49301,13000,Retribucions bàsiques personal laboral,28067.11,-28067.11,0,0
,,2303,49301,13002,Altres retribucions personal laboral,10515.74,0,10515.74,0
,,2303,49301,16000,Seguretat Social,11922.12,-2500,9422.12,0
,,2303,91203,12000,Retribució sou base funcionari A1,32645.58,-32645.58,0,0
,,2303,91203,12100,Complement Destí funcionaris,7433.64,-7433.64,0,0
,,2303,91203,12101,Complement específic funcionaris,5612.88,-5612.88,0,0
,,2303,91203,16000,Seguretat social,11626.8,0,11626.8,0
,,2303,92001,12003,Retribució sou base funcionari C1,23301.39,-23301.39,0,0
,,2303,92001,12100,Complement Destí  funcionaris,11730.96,-11730.96,0,0
,,2303,92001,13000,Retribucions bàsiques personal laboral,35309.7,-35309.7,0,0
,,2303,92001,13002,Altres retribucions personal laboral,10382.52,-10382.52,0,0
,,2303,92001,16000,Seguretat Social,20306.88,-16000,4306.88,0
,,2303,92002,12003,Retribució sou base funcionari C1,13033.95,-10883.33,2150.62,0
,,2303,92002,12100,Complement Destí  funcionaris,8934.6,0,8934.6,0
,,2303,92002,16000,Seguretat Social,6774.34,0,6774.34,0
,,2303,92003,13000,Retribucions bàsiques personal laboral,20874.12,0,20874.12,0
,,2303,92003,13002,Altres retribucions personal laboral,858.36,0,858.36,0
,,2303,92003,16000,Seguretat Social,8084.4,0,8084.4,0
,,2303,92004,12001,Retribució sou base funcionari A2,21347.4,0,21347.4,0
,,2303,92004,12100,Complement Destí  funcionaris,23134.8,0,23134.8,0
,,2303,92004,16000,Seguretat Social,9292.32,0,9292.32,0
,,2303,92005,12003,Retribució sou base base funcionari C1,28072.5,0,28072.5,0
,,2303,92005,12100,Complement Destí funcionaris,3660.12,0,3660.12,0
,,2303,92005,12101,Complement específic funcionaris,5274.48,0,5274.48,0
,,2303,92005,16000,Seguretat Social,9574.59,0,9574.59,0
,,2303,92012,12001,Retribució sou base funcionari A2,21791.46,0,21791.46,0
,,2303,92012,12100,Complement Destí  funcionaris,15398.04,0,15398.04,0
,,2303,92012,16000,Seguretat Social,9007.92,0,9007.92,0
,,2303,92013,12000,Retribució sou base funcionari A1,81822.3,0,81822.3,0
,,2303,92013,12003,Retribució sou base funcionari C1,336508.95,-256444.79,80064.16,0
,,2303,92013,16000,Seguretat Social,121589.23,-47700,73889.23,0
,,2310,92011,22602,PUBLICITAT I PROPAGANDA.,0,3000,3000,1263.72
,,2310,92013,12103,Altres complements,0,0,0,187.33
,,2310,92013,15000,Productivitat,0,0,0,23038.01
,,2310,92013,15100,Gratificacions treballs extraordinaris,0,0,0,1966.34
,,2310,92013,22699,Altres despeses,8500,-400,8100,2237.63
,,2310,92013,23000,Estudis i treballs tècnics,0,0,0,0
,,2310,92013,23001,Dietes serveis generals,7650,0,7650,7889.66
,,2310,92013,23002,Xecs menjador,22100,6000,28100,27737.05
,,2310,92013,23101,Locomoció serveis generals,5950,4000,9950,8414.46
,,2310,92013,23300,Altres indemnitzacions,2550,0,2550,2573.32
,,2310,92013,48901,Altres transferències,3942,400,4342,4328.62
,,2310,92013,83100,Préstecs al personal Llarg termini,180000,0,180000,154931.3
,,2310,92013,12000,Retribució sou base funcionari A1,38806.77,0,38806.77,34897.88
,,2310,92013,12001,Retribució sou base funcionari A2,20896.89,0,20896.89,17486.02
,,2310,92013,12003,Retribució sou base funcionari C1,117807.46,0,117807.46,124855.13
,,2310,92013,12006,Triennis,16248.46,0,16248.46,18019.71
,,2310,92013,12100,Complement Destí  funcionaris,55970.64,0,55970.64,61715.54
,,2310,92013,12101,Complement específic funcionaris,99775.56,0,99775.56,135553.4
,,2310,92013,13000,Retribucions bàsiques personal laboral,63274.25,0,63274.25,62158.48
,,2310,92013,13002,Altres retribucions personal laboral,14661.24,0,14661.24,15708.36
,,2310,92013,16000,Seguretat Social,103763.99,0,103763.99,119796.98
,,2340,92017,15000,Productivitat,0,0,0,5707.32
,,2340,92017,22106,Estudis i treballs tècnics,0,0,0,0
,,2340,92017,22699,Altres despeses,1000,0,1000,1939.01
,,2340,92017,22706,Estudis i treballs tècnics,6000,0,6000,4957.18
,,2340,92017,22709,Contractes desenvolupament serveis,76463,2450,78913,78881.28
,,2340,92017,13000,Retribucions bàsiques personal laboral,71892.33,0,71892.33,69092.68
,,2340,92017,13002,Altres retribucions personal laboral,24488.52,0,24488.52,24491.92
,,2340,92017,16000,Seguretat Social,23716.56,0,23716.56,23954.64
,,2400,34101,41101,Transferències indemnització IME,0,20571.35,20571.35,20571.35
,,2400,92012,12003,Retribucions sou base funcionari C1,0,0,0,0
,,2400,92012,14300,Despeses per substitucions,0,0,0,0
,,2400,92012,15000,Despeses per substitucions,0,0,0,15352.32
,,2400,92012,12000,Retribució sou base funcionari A1,21644.88,0,21644.88,0
,,2400,92012,12006,Triennis,2047.2,0,2047.2,0
,,2400,92012,12100,Complement Destí  funcionaris,7433.64,0,7433.64,0
,,2400,92012,12101,Complement específic funcionaris,14679.84,0,14679.84,0
,,2400,92012,16000,Seguretat Social,9670.8,0,9670.8,1299.13
,,2410,13201,62401,ELEMENTS DE TRANSPORT,0,268590,268590,262601.63
,,2410,15201,20201,Lloguers,21076.35,0,21076.35,18056.05
