#,Àlies,Org.,Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
,,1600,46199,Diputació Barcelona. Subvencions,0,26000,26000,
,,2000,45000,Generalitat-Fons per al Foment del Turisme,6000,0,6000,
,,2000,45050,Generalitat de Catalunya. Convenis ocupació i desenv local,0,550000,550000,
,,2000,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,
,,2000,46114,Diputació de Barcelona Activitats educatives complementàries,0,30713,30713,
,,2000,46124,Diputació.Recull d'activitats suport activitat empresarial,0,10260,10260,
,,2000,46149,Diputació Barcelona - Xarxa de Governs Locals 2012-15,0,0,0,
,,2000,46199,Diputació Barcelona. Subvencions,0,946713.55,946713.55,
,,2000,46400,Subvencions Àrea Metropolitana de Barcelona,0,338576.67,338576.67,
,,2000,48000,Fundació INFORM. Programa SEFED,0,91135.44,91135.44,
,,2000,76149,Diputació de Barcelona Pla Xarxa de Governs Locals,0,0,0,
,,2000,39901,Despeses de publicitat: anuncis licitació-direcció economia,3030,0,3030,
,,2000,42010,"Participació municiapl en tributs de l'Estat (Man.6,25% PTE)",2980000,2787.56,2982787.56,
,,2200,39190,"Altres multes i sancions-Comerç,Consum i Fires",16000,0,16000,
,,2200,46129,Diputació Barcelona. Activitats en matèria de consum,1400,0,1400,
,,2200,46136,Diputació de Barcelona .Dinamització centre comercial urbà,0,9000,9000,
,,2200,46199,Diputació Barcelona. Subvencions,0,18750,18750,
,,2200,49700,Altres transferències de la Unió Europea,0,67396.95,67396.95,
,,2400,39903,Recuperació Seguretat Social,0,191928.72,191928.72,
,,2400,51801,Interessos bestretes del personal,5000,0,5000,
,,2400,83000,Reintegrament crèdits al personal,180000,0,180000,
,,2600,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,
,,2600,45050,Generalitat de Catalunya. Convenis ocupació i desenv local,0,35513.75,35513.75,
,,2700,42090,Altres transferències corrents de l'Admn.General de l'Estat,0,29596.32,29596.32,
,,2700,42190,Subvenció Cens Electoral -Institut Nacional d' Estadistica,0,0,0,
,,2900,39915,Execució de fiances,0,0,0,
,,2900,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,2400,2400,
,,2900,55002,Concessions administratives,0,0,0,
,,2900,61900,Venda pisos Av Sanatori,0,0,0,
,,2900,61901,Venda pisos Pons i Pons-Sardana,0,0,0,
,,2900,83101,Reintegrament de préstecs de fora del sector públic a/lt,0,0,0,
,,2900,39902,"Gestió recapt.lloguer pisos Pons i Pons, Sanatori i Sardana",2000,0,2000,
,,2900,54100,Lloguers,100000,0,100000,
,,2900,54102,Lloguer pisos Av. Sanatori,29000,0,29000,
,,2900,54103,Lloguer pisos cr. Pons i Pons - Sardana,9200,0,9200,
,,3100,32600,Arrossegament de vehicles,909000,0,909000,
,,3100,32907,Circulacions especials,4040,0,4040,
,,3100,36000,Venda d'efectes inútils,10000,0,10000,
,,3100,39120,Multes de trànsit,865000,160000,1025000,
,,3100,39190,Altres multes i sancions-seguretat ciutadana,19400,0,19400,
,,3426,46300,Mancomunitat. Transport de disminuïts,0,0,0,
,,4000,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,
,,4000,46139,Diputació Barcelona.Conveni immigrants.CITE,0,0,0,
,,4000,46180,Diputació Barcelona.Serveis de mediació ciutadana,0,0,0,
,,5000,39911,Altres ingressos Consorci de Normalització lingüística,0,0,0,
,,5000,39901,Despeses publicitat: anuncis licitació-direcció serv.persone,2020,0,2020,
,,5022,45060,Generalitat. Fitxa 9. transport adaptat,66000,762.55,66762.55,
,,5022,46400,AMB- Transport adaptat,241100,10310,251410,
,,5022,46500,Consell comarcal del Barcelonès Nord-Transport Adaptat,8500,0,8500,
,,5023,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,
,,5023,46199,Diputació Barcelona. Subvencions,0,0,0,
,,5024,46132,Diputació BCN. Servei atenció domiciliària,320000,220732.54,540732.54,
,,5024,34100,Ingressos serveis de teleassistència,75000,0,75000,
,,5024,45002,Generalitat-Fitxa 1 SAD social i dependència,1145000,8759.15,1153759.15,
,,5030,46108,Diputació BCN. Conveni Salut Pública,15000,9340.73,24340.73,
,,5031,34101,SERVEIS ASSISTENCIALS.,0,0,0,
,,5032,46129,Diputació Barcelona. Activitats en matèria de consum,0,33473,33473,
,,5033,32501,Expedició de documents,0,0,0,
,,5033,32910,Autorització sanitària municipal,2525,0,2525,
,,5033,46108,Diputació BCN. Conveni Salut Pública,15000,26061.32,41061.32,
,,5033,39190,Altres multes i sancions-programa protecció salut,10000,0,10000,
,,5112,45002,Generalitat-Fitxa 28. Polítiques d'igualtat,46000,0,46000,
,,5112,46101,Diputació BCN. Polítiques d'igualtat,15000,0,15000,
,,5112,46106,Diputació BCN. Polítiques d'igualtat,9000,0,9000,
,,5120,46199,Diputació Barcelona. Subvencions,0,0,0,
,,5140,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,
,,5140,76303,Mancomunitat de Municipis (CAME),0,0,0,
,,5200,34400,Utilització equipmanets culturals,1000,0,1000,
,,5209,42090,Altres transferències corrents de l'Admn.General de l'Estat,0,36809,36809,
,,5209,45060,Generalitat. Fitxa 21. Programa drogodependències,98000,977.4,98977.4,
,,5209,46145,Diputació BCN.Prev.Dorgodependències.Prev.medi obert,20000,0,20000,
,,5210,46107,Subvencions Diputació de Barcelona,0,0,0,
,,5210,46115,DIPUTACIÓ DE BARCELONA.DIFUSIÓ ARTÌSTICA,0,14500,14500,
,,5210,47002,CACAOLAT   ESPONSORITZACIÓ ACTIVITATS CULTURALS,0,2479.34,2479.34,
,,5210,33902,Festa major d'estiu ocupació via pública,24240,0,24240,
,,5311,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,
,,5410,39915,Execució de fiances,0,0,0,
,,5411,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,21500,21500,
,,5411,34403,Utilització Teatre Josep Maria Segarra,47470,26811.87,74281.87,
,,5411,46107,Diputació BCN. Festivals artístics i programació cultural,23500,0,23500,
,,5412,34401,Utilització auditori Can Roig i Torres,5050,0,5050,
,,5413,46115,DIPUTACIÓ DE BARCELONA.DIFUSIÓ ARTÌSTICA,0,1750,1750,
,,5414,46107,Subvencions Diputació de Barcelona,0,0,0,
,,5414,46199,Diputació Barcelona. Subvencions,0,0,0,
,,5414,34414,Ingressos museu Torre Balldovina,100,0,100,
,,5414,45080,"Generalitat.Aportació despese s""""El Puig Castellar""""",3163.67,0,3163.67,
,,5414,46144,Diputació BCN. Difusió Patrimoni. Museu,5500,3900,9400,
,,5415,46107,Subvencions Diputació de Barcelona,0,0,0,
,,5415,46115,DIPUTACIÓ DE BARCELONA.DIFUSIÓ ARTÌSTICA,0,1750,1750,
,,5417,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,2900,2900,
,,5417,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,
,,5417,46111,Diputació BCN. Punts informació juvenil,3500,0,3500,
,,5417,46112,Diputació BCN.Àrea cultura.Conveni juventut,17600,0,17600,
,,5418,46500,Consell comarcal del Barcelonès,0,0,0,
,,5419,46199,Diputació Barcelona. Subvencions,0,0,0,
,,5500,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,
,,5500,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,
,,5500,46100,Subvencions Diputació de Barcelona,0,18000,18000,
,,5500,46199,Diputació Barcelona. Subvencions,0,9374,9374,
,,5500,46400,Subvencions Àrea Metropolitana de Barcelona,0,74405.7,74405.7,
,,5500,46146,Diputació BCN. Infància i família. Intervenció medi obert,22000,0,22000,
,,5500,46147,Diputació BCN.Àrea Benestar Social.Conveni atenció primària,100000,0,100000,
,,5501,45002,Generalitat. Fitxa 1. Equips bàsics,900000,10354.9,910354.9,
,,5502,45002,Generalitat.Fitxa 2. Intervenció Socioeducativa,327000,116237,443237,
,,5503,45002,Generalitat.Fitxa 1. Ajuts socials,80000,141,80141,
,,5506,45002,Generalitat.Fitxa 6. Sistemes de resposta violència gènere,9600,0,9600,
,,5509,45002,Generalitat. Fitxa 19. EAIA,337000,15255,352255,
,,5514,45002,Generalitat.Fitxa 29 Plans desenvolupament comunitari,10000,0,10000,
,,5514,45050,Generalitat. Fitxa 8. Plans d'inclusió social,80000,697.52,80697.52,
,,5600,32501,Expedició de documents-mediació i convivència,10100,0,10100,
,,5600,45002,Generalitat-Fitxa 7 Acollida i integració,77000,18935,95935,
,,5600,46139,Diputació BCN.Polítiques d'igualtat i ciutadania,18000,0,18000,
,,5600,46180,Diputació BCN.Polítiques de migració i ciutadania,50000,22000,72000,
,,5700,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,2600,2600,
,,5800,55002,Concessions administratives,0,0,0,
,,5900,34301,Serveis esportius,239299.49,0,239299.49,
,,5900,34303,Preus públics gimnàstica gent gran,11469.06,0,11469.06,
,,5900,46100,Subvencions Diputació de Barcelona Esports,12300,284,12584,
,,5900,55000,DE CONCESSIONS ADMTIVAS AMB CONTRAPRESTACIÓ PERIÒDICA,0,0,0,
,,5900,55001,"Cànon complex Can Zam, Torribera i Raval",119785.5,0,119785.5,
,,5900,76100,Diputació de Barcelona subvencions de capital,0,6000,6000,
,,6120,46100,Subvencions Diputació de Barcelona,0,0,0,
,,6120,45080,Generalitat. Pla educatiu entorn,18000,4220.26,22220.26,
,,6120,46114,Diputació de Barcelona Activitats educatives complementàries,40000,0,40000,
,,6130,45030,Trans ctes cumpl conv els seus amb C.A en mat d'edució,0,0,0,
,,6130,46115,Diputació BCN: Finançament de Llars d'Infants,350000,0,350000,
,,6130,46133,DIPUTACIÓ DE BARCELONA. SUPORT FINANÇAMENT ESCOLES BRESSOL.,0,0,0,
,,7000,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,
,,7000,39901,Despeses publicitat: anuncis licitació-direcció urbanisme,1010,0,1010,
,,7000,45080,Generalitat. Foment de la prestació supramunicipal de servei,25000,0,25000,
,,7110,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,
,,7110,46199,Diputació Barcelona. Subvencions,0,11997,11997,
,,7120,46108,Diputació BCN. Conveni Salut Pública,14000,0,14000,
,,7120,46199,Diputació Barcelona. Subvencions,0,3910.37,3910.37,
,,7120,39190,Altres multes i sancions-medi ambient i higiene,40000,0,40000,
,,7140,46198,Diputació de Barcelona. Prevenció incendis,0,13096,13096,
,,7140,46199,Diputació Barcelona. Subvencions,0,1327,1327,
,,7150,46400,Subvencions Àrea Metropolitana de Barcelona,0,0,0,
,,7150,39905,Energia fotovoltaica - plantes fotovoltàiques,45000,0,45000,
,,7200,46100,Subvencions Diputació de Barcelona,0,0,0,
,,7200,46134,Diputació de Barcelona. Plans dinamització Fondo Singuerlin,0,0,0,
,,7200,46136,DIPUTACIÓ DE BARCELONA. DINAMITZACIÓ CENTRE COMERCIAL URBÀ,0,0,0,
,,7200,46199,Diputació Barcelona. Subvencions,0,0,0,
,,7200,49700,Altres transferències de la Unió Europea,0,0,0,
,,7300,39701,Aprofitaments urbanístics,0,0,0,
,,7300,45060,Conveni col.laboració de l'OLH.,0,109291.73,109291.73,
,,7300,46100,Subvencions Diputació de Barcelona,0,0,0,
,,7300,76301,Mancomunitat de Municipis. Operacions Vertebradores,0,0,0,
,,7300,76400,Àrea Metropolitana de Barcelona.Programa PAMMU,1343764.22,307947.4,1651711.62,
,,7400,39610,QUOTES D'URBANITZACIÓ.,0,2026844.02,2026844.02,
,,7400,46149,Diputació Barcelona - Xarxa de Governs Locals,0,0,0,
,,7400,46400,Subvencions Àrea Metropolitana de Barcelona,0,0,0,
,,7400,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,
,,7400,76199,Subvencions Diputació de Barcelona,0,37201.46,37201.46,
,,7400,76400,Subvencions Àrea Metropolitana de Barcelona.,0,561656.57,561656.57,
,,7500,55004,Concessions administratives,0,0,0,
,,7500,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,
,,7500,76101,Diputació de Barcelona Mobiliari Urba,0,710527.22,710527.22,
,,7500,76121,DIBA. Tancament Molí d'En Ribé,0,289000,289000,
,,7500,76122,DIBA. Reforestació Can Zam,0,711000,711000,
,,7500,76400,Subvencions Àrea Metropolitana de Barcelona.,0,3821622.73,3821622.73,
,,7500,79100,Transf de l'exterior fons FEDER,0,0,0,
,,7600,55002,Concessions administratives,0,0,0,
,,7610,46149,Diputació Barcelona - Xarxa de Governs Locals,0,22211.58,22211.58,
,,7610,34901,Escombraries industrials,1212000,0,1212000,
,,7610,36001,"Venda de paper i cartró, envasos i vidre",342200,0,342200,
,,7610,47010,Conveni col·laboració Funerària Santa Coloma SA,20000,0,20000,
,,7660,46199,Diputació Barcelona. Subvencions,0,2429.48,2429.48,
,,7660,32902,Mercats,454500,0,454500,
,,7660,55002,Concessions administratives- mercats municipals,8000,0,8000,
,,7660,55006,Lloguers parades mercats,9000,0,9000,
,,7670,55001,Concessió administrativa cementiri municipal,35700,0,35700,
,,7700,39907,Instal·lacions de radiocomunicació,32000,0,32000,
,,7700,32502,Llicències d'obertura,250000,0,250000,
,,7700,32503,Llicències d'obres,161600,0,161600,
,,7700,33103,Plaques de guals,505,0,505,
,,7700,39190,Altres multes i sancions-disciplina urbanística,25000,0,25000,
,,7700,39904,Desperfectes i obres exec.subs.-disciplina urbanística,39200,0,39200,
,,7800,39906,Connexió clavegueram,0,0,0,
,,7810,46149,Diputació Barcelona - Xarxa de Governs Locals,0,4291.77,4291.77,
,,7810,76123,DIBA. Campanya asfaltat en diversos carrers,0,94035.99,94035.99,
,,7810,76199,Subvencions Diputació de Barcelona,0,335.15,335.15,
,,7810,76400,Subvencions Àrea Metropolitana de Barcelona.,0,144487.76,144487.76,
,,7810,39904,Desperfectes i obres exec. subs-guals,12000,0,12000,
,,7830,46149,Diputació Barcelona - Xarxa de Governs Locals,0,0,0,
,,7830,76103,Diputació de Barcelona. Enllumenat públic,0,134077.4,134077.4,
,,7830,76149,Diputació de Barcelona Pla Xarxa de Governs Locals,0,53496.65,53496.65,
,,7900,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,
,,7910,39908,Altres ingressos,0,0,0,
,,8110,39912,COSTOS PROCESSALS,0,0,0,
,,8110,39904,Desperfectes i obres exec. subs-serveis jurídics,18000,0,18000,
,,8110,39924,Indemnitzacions patrimonials-serveis jurídics,10000,0,10000,
,,8400,39910,Gestió tribut de la mobilitat,80000,0,80000,
,,8400,51401,Interessos d'operacions financeres amb Gramepark SA,100000,0,100000,
,,8400,51402,Interessos d'operacions financeres amb Grameimpuls SA,100000,0,100000,
,,8400,52000,Rendiments bancaris,1000,0,1000,
,,8410,39900,Costes del servei de recaptació,0,0,0,
,,8410,39200,Recàrrec per declaració extemporànea sense requerimi.previ,35000,0,35000,
,,8410,39211,Recàrrec de constrenyiment,700000,0,700000,
,,8410,39300,Interessos de demora,200000,0,200000,
,,8410,39917,Interessos recàrrec extemporani,5000,0,5000,
#,,,,,92668881.94,24189895.47,116858777.41,
