#Área,Política,Grupo,Programa,Subprograma,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden HAP/419/2014 y comunes a todas las EELL.
# Ver http://www.boe.es/diario_boe/txt.php?id=BOE-A-2014-2922
2,3,1,,,Asistencia social primaria
2,3,1,0,,Asistencia social primaria
2,3,1,0,00,Servicios sociales y promoción social-Administración general
2,3,1,0,01,Servicio social básico-SAD (ficha 1)
2,3,1,0,02,Servicio social básico-Servicio de teleasistencia
2,3,1,0,03,Arreglos de viviendas
2,3,1,0,04,Atención social a disminuidos
2,3,1,0,05,Atención social a las familias
2,3,1,0,06,Promoción actividades servicios sociales
2,3,1,0,07,Atención social drogodependencias
2,3,1,0,08,Personal vinculado al contrato programa servicios sociales
2,3,1,0,09,Solidaridad y cooperación
2,3,1,1,,Asistencia social primaria
2,3,1,0,10,Transporte personas mayores 62 años
2,3,1,0,11,Atención a las personas con discapacidad
2,3,1,0,12,Comedor social
2,3,1,0,13,Apoyo y promoción social mujeres
2,3,1,0,14,*
2,3,1,0,15,Fondo de ayudas sociales
2,3,1,0,16,Atención a las personas vulnerables por razón de la edad
2,3,1,0,17,CIRD
2,3,1,0,18,Plan local contra la exclusión social
2,3,1,0,19,Programa de ayudas para personas mayores de 65 años
2,3,1,2,,Asistencia social primaria
2,3,1,0,20,Programa de ayudas a las familias monoparentales
2,3,1,0,21,Mediación
2,3,1,0,22,Programa de ayudas a parados
2,3,1,0,23,Soporte necesidades alimenticias centros de verano
2,4,1,,,Fomento del empleo
2,4,1,0,,Fomento del empleo
2,4,1,0,00,Fomento del empleo
2,4,1,0,01,Fomento del empleo-Gestión subvenciones
3,1,1,,,Protección de la salubridad pública
3,1,1,0,,Protección de la salubridad pública
3,1,1,0,00,Servicio salud y consumo-Administración general
3,1,1,0,01,Promoción y prevención salud
3,1,1,0,02,Vigilancia y salud publica establecimientos comerciales
3,1,1,0,03,Servicio salud y consumo-Zoonosis
3,1,2,,,"Hospitales, servicios asistenciales y centros de salud"
3,1,2,0,,"Hospitales, servicios asistenciales y centros de salud"
3,1,2,0,00,"Hospitales, servicios asistenciales y centros de salud"
3,2,0,,,Administración general de educación
3,2,0,0,,Administración general de educación
3,2,0,0,00,Administración general de educación
3,2,0,0,01,Planificación educativa
3,2,1,,,Creación de centros educación preescolar y primaria
3,2,1,0,,Creación de centros docentes de enseñanza infantil y primaria
3,2,1,0,00,Creación de centros docentes de enseñanza infantil y primaria
3,2,2,,,Creación de centros enseñanza secundaria
3,2,2,0,,Creación de centros enseñanza secundaria
3,2,2,0,00,Creación de centros enseñanza secundaria
3,2,3,,,Funcionamiento de centros de enseñanza preescolar y primaria
3,2,3,0,,Funcionamiento de centros de enseñanza preescolar y primaria
3,2,3,0,00,Administración general centros docentes primaria
3,2,3,0,01,Gestión guarderías municipales
3,2,3,0,02,"Conservación, mantenimiento y vigilancia centros públicos educ."
3,2,4,,,Funcionamiento de centros docentes de enseñanza secundaria
3,2,4,0,,Funcionamiento de centros docentes de enseñanza secundaria
3,2,4,0,03,Funcionamiento de centros docentes de enseñanza secundaria
3,2,4,0,06,Programas y actuaciones de acogida lingüística
3,2,5,,,Vigilancia del cumplimiento de la escolaridad obligatoria
3,2,5,0,,Vigilancia del cumplimiento de la escolaridad obligatoria
3,2,6,,,Servicios complementarios de educación
3,2,6,0,,Servicios complementarios de educación
3,2,6,0,00,Otras actividades educativas complementarias
3,2,6,0,01,Centros infantiles
3,2,6,0,02,Transporte escolar
3,2,6,0,03,Casal del maestro
3,2,6,0,04,Programa reutilización libros de texto
3,2,6,0,05,Programa de ayudas adquisición ordenadores eso
3,2,6,0,06,Patronato municipal de la música
3,2,6,0,07,Otras actividades educativas complementarias-Curriculum
3,2,6,0,08,Plan educativo entorno
3,2,6,0,09,Servicios complementarios educación. Universidades
3,2,6,1,,Servicios complementarios educación
3,2,6,0,10,Escuelas oficiales de idiomas
3,2,7,,,Fomento de la convivencia ciudadana
3,2,7,0,,Fomento de la convivencia ciudadana
3,2,7,0,00,Fomento de la convivencia ciudadana
3,2,7,0,01,Fomento convivencia
3,2,7,0,02,Fomento convivencia
3,3,0,,,Administración general de cultura
3,3,0,0,,Administración general de cultura
3,3,0,0,00,Administración general de cultura
3,3,2,,,Bibliotecas y archivos
3,3,2,0,,Bibliotecas y archivos
3,3,2,1,,Bibliotecas públicas
3,3,2,0,10,Gastos comunes bibiliotecas
3,3,2,0,11,Biblioteca Central
3,3,2,0,12,Biblioteca Can Peixauet
3,3,2,0,13,Biblioteca Singuerlin
3,3,2,0,14,Biblioteca Hondo
3,3,2,2,,Archivos
3,3,3,,,Equipamientos culturales y museos
3,3,3,0,,Equipamientos culturales y museos
3,3,3,0,01,Museo Torre Balldovina
3,3,3,0,02,Centro de arte contemporáneo Can Sisteré
3,3,4,,,Promoción cultural
3,3,4,0,,Promoción cultural
3,3,4,0,00,Juventud
3,3,4,0,01,Auditorio Can Roig i Torres
3,3,4,0,02,Teatro Sagarra
3,3,4,0,03,Programa musical para jóvenes
3,3,4,0,04,Centro de recursos para jóvenes Reloj XXI
3,3,4,0,05,Centro de recursos para jóvenes Mas Fonollar
3,3,4,0,06,Servicio PIDCES
3,3,4,0,07,Programa de juventud
3,3,5,,,Artes escénicas
3,3,5,0,,Artes escénicas
3,3,5,0,01,Artes escénicas
3,3,6,,,Protección y gestión del patrimonio histórico-artístico
3,3,6,0,,Protección y gestión del patrimonio histórico-artístico
3,3,6,0,00,Protección y gestión del patrimonio histórico-artístico
3,3,7,,,Equipo de ocupación del tiempo libre
3,3,7,0,,Equipo de ocupación del tiempo libre
3,3,7,0,01,Centros cívicos y centros
3,3,7,0,02,Empleo tiempo libre infancia y juventud
3,3,7,0,05,Parques y jardines
3,3,8,,,Fiestas populares
3,3,8,0,,Fiestas populares
3,3,8,0,01,Fiestas populares y celebraciones
3,3,8,0,02,Ciclo festivo
3,4,0,,,Administración general de deportes
3,4,0,0,,Administración general de deportes
3,4,0,0,00,Administración general de deportes
3,4,1,,,Promoción y fomento del deporte
3,4,1,0,,Promoción y fomento del deporte
3,4,1,0,00,Promoción y fomento del deporte
3,4,1,0,01,Promoción del deporte
3,4,2,,,Instalaciones deportivas
3,4,2,0,,Instalaciones deportivas
3,4,2,0,00,Instalaciones deportivas
3,4,2,0,01,Pistas de atletismo Can Zam
3,4,2,0,02,Pista polideportiva Pompeu Fabra en Can Franquesa
3,4,2,0,03,Pista polideportiva en la calle Milton barrio de la Guinardera
3,4,2,0,04,Instalaciones deportivas
4,1,0,,,"Administración general de agricultura, ganadería y pesca"
4,1,0,0,,"Administración general de agricultura, ganadería y pesca"
4,1,2,,,Mejora de las estructuras agropecuarias y los sistesmes productivos
4,1,2,0,,Mejora de las estructuras agropecuarias y los sistesmes productivos
4,1,4,,,Desarrollo rural
4,1,4,0,,Desarrollo rural
4,1,5,,,Protección y desarrollo de los recursos pesqueros
4,1,5,0,,Protección y desarrollo de los recursos pesqueros
4,1,9,,,"Otras actuaciones en agricultura, ganadería y pesca"
4,1,9,0,,"Otras actuaciones en agricultura, ganadería y pesca"
4,2,0,,,Administración general de Industria y energía
4,2,0,0,,Administración general de Industria y energía
4,2,2,,,Industria
4,2,2,0,,Industria
4,2,3,,,Minería
4,2,3,0,,Minería
4,2,5,,,Energía
4,2,5,0,,Energía
4,3,0,,,"Administración general de comercio, turismo y pymes"
4,3,0,0,,"Administración general de comercio, turismo y pymes"
4,3,0,0,00,"Administración general de comercio, turismo y pymes"
4,3,1,,,Comercio
4,3,1,0,,Comercio
4,3,1,0,00,Comercio
4,3,1,1,,Ferias
4,3,1,0,10,Comercio
4,3,1,2,,"Mercados, abastecimientos y palcos"
4,3,1,0,20,Mercados
4,3,1,3,,Comercio ambulante
4,3,1,0,30,Comercio ambulante
4,3,2,,,Información y promoción turística
4,3,2,0,,Información y promoción turística
4,3,2,0,00,Información y promoción turística
4,3,3,,,Desarrollo empresarial
4,3,3,0,,Desarrollo empresarial
4,3,3,0,00,Desarrollo empresarial
4,3,9,,,Otras actuaciones sectoriales
4,3,9,0,,Otras actuaciones sectoriales
4,4,0,,,Administración general del transporte
4,4,0,0,,Administración general del transporte
4,4,1,,,Transporte de viajeros
4,4,1,0,,Transporte de viajeros
4,4,1,1,,Transporte colectivo urbano de viajeros
4,4,1,2,,Otro transporte de viajeros
4,4,2,,,Infraestructuras del transporte
4,4,2,0,,Infraestructuras del transporte
4,4,3,,,Transporte de mercancías
4,4,3,0,,Transporte de mercancías
4,5,0,,,Administración general de infraestructuras
4,5,0,0,,Administración general de infraestructuras
4,5,2,,,Recursos hidráulicos
4,5,2,0,,Recursos hidráulicos
4,5,3,,,Carreteras
4,5,3,0,,Carreteras
4,5,4,,,Caminos vecinales
4,5,4,0,,Caminos vecinales
4,5,9,,,Otros infraestructuras
4,5,9,0,,Otros infraestructuras
4,5,9,0,00,Proyectos y obras vía pública
4,6,2,,,Investigación y estudios relacionados con los servicios públicos
4,6,2,0,,Investigación y estudios relacionados con los servicios públicos
4,6,3,,,"Investigación científica, técnica y aplicada"
4,6,3,0,,"Investigación científica, técnica y aplicada"
4,9,1,,,Sociedad de la información
4,9,1,0,,Sociedad de la información
4,9,1,0,00,Sociedad de la información
4,9,1,0,01,Localret
4,9,1,0,02,Red de radiocomunicaciones
4,9,2,,,Gestión del conocimiento
4,9,2,0,,Gestión del conocimiento
4,9,3,,,Protección de consumidores y usuarios
4,9,3,0,,Protección de consumidores y usuarios
4,9,3,0,01,OMIC
4,9,3,0,02,Actividades formativas sobre consumismo
9,1,2,,,Órganos de gobierno
9,1,2,0,,Órganos de gobierno
9,1,2,0,01,Órganos de gobierno
9,1,2,0,02,Soporte administrativo y de asesoría a órganos de gobierno
9,1,2,0,03,Protocolo y relaciones institucionales
9,1,2,0,04,Transferencias a grupos políticos
9,2,0,,,Administración general
9,2,0,0,,Administración general
9,2,0,0,00,Administración general. Edificios de administración general
9,2,0,0,01,Gestión general área alcaldía
9,2,0,0,02,Planificación y organización
9,2,0,0,03,Prensa y comunicación
9,2,0,0,04,Gestión general área asuntos generales
9,2,0,0,05,Compras centralizadas
9,2,0,0,06,Archivo
9,2,0,0,07,Conserjería
9,2,0,0,08,Comunicaciones internas-Informática
9,2,0,0,09,Contratación
9,2,0,1,,Administración general
9,2,0,0,10,Telefónica y comunicaciones
9,2,0,0,11,Secretaría general
9,2,0,0,12,Servicios jurídicos
9,2,0,0,13,Recursos humanos
9,2,0,0,14,Oficina de atención al empleado
9,2,0,0,15,Selección y desarrollo-RRHH
9,2,0,0,17,Prevención
9,2,0,0,18,Equipos procesos información
9,2,0,0,19,Adquisición de edificios de administración general
9,2,0,2,,Administración general
9,2,0,0,20,Gestión general servicio de compras y gestión patrimonial
9,2,0,0,21,Mobiliario
9,2,0,0,22,Personal adscrito a diversas áreas
9,2,0,0,23,Personal adscrito al servicio RRPP de SSPP
9,2,0,0,24,Personal servicios urbanos
9,2,0,0,25,Información digital
9,2,2,,,Coordinación y organización institucional entidades locales
9,2,2,0,,Coordinación y organización institucional entidades locales
9,2,2,0,00,Coordinación y organización institucional entidades locales
9,2,3,,,Información básica y estadística
9,2,3,0,,Información básica y estadística
9,2,3,0,00,Información básica y estadística
9,2,3,1,,Gestión del padrón municipal de habitantes
9,2,3,0,10,Gestión del padrón municipal de habitantes
9,2,4,,,Participación ciudadana
9,2,4,0,,Participación ciudadana
9,2,4,0,00,Participación ciudadana
9,2,4,0,01,Procesos electorales
9,2,4,0,02,Participación ciudadana-Exposiciones
9,2,4,0,03,Participación ciudadana-Dinamización de procesos
9,2,4,0,04,Participación ciudadana-Proceso participativo
9,2,4,0,05,Participación ciudadana-Concejalía distritos
9,2,5,,,Atención a los ciudadanos
9,2,5,0,,Atención a los ciudadanos
9,2,5,0,01,Oficina de atención al ciudadano
9,2,5,0,02,Defensor del ciudadano
9,2,6,,,Comunicaciones internas
9,2,6,0,,Comunicaciones internas
9,2,9,,,Imprevistos y funciones no clasificadas
9,2,9,0,,Imprevistos y funciones no clasificadas
9,2,9,0,01,Fondo contingencia LOEPSF 2/2012
9,3,1,,,Política económica y fiscal
9,3,1,0,,Política económica y fiscal
9,3,1,0,00,Política económica y fiscal
9,3,1,0,01,Gestión general del área de RREE
9,3,1,0,02,Intervención
9,3,1,0,03,Contabilidad
9,3,2,,,Gestión del sistema tributario
9,3,2,0,,Gestión del sistema tributario
9,3,2,0,01,Recaudación
9,3,2,0,02,Gestión tributaria
9,3,3,,,Gestión del patrimonio
9,3,3,0,,Gestión del patrimonio
9,3,3,0,00,Gestión del patrimonio
9,3,3,0,01,"IFS, rehabilitación centro cívico Oliveres"
9,3,3,0,02,"IFS, ampliación instalación térmica guardería Oliveres"
9,3,3,0,03,"Traslado CIAPE"
9,3,4,,,Gestión de la deuda y de la tesorería
9,3,4,0,,Gestión de la deuda y de la tesorería
9,3,4,0,00,Gestión de la deuda y la tesorería
9,4,1,,,Transferencias a comunidades autónomas
9,4,1,0,,Transferencias a comunidades autónomas
9,4,2,,,Transferencias a entidades locales territoriales
9,4,2,0,,Transferencias a entidades locales territoriales
9,4,3,,,Transferencias a otras entidades locales
9,4,3,0,,Transferencias a otras entidades locales
9,4,3,0,01,Transferencias a otras entidades locales
9,4,4,,,Transferencias a la administración general del estado
9,4,4,0,,Transferencias a la administración general del estado
# -- pre 2015 sin mapeo
1,5,2,0,01,Vivienda pública
1,6,2,0,02,Recogida de voluminosos
1,6,3,0,03,Recogida selectiva
1,7,9,0,01,Educación y sensibilización ambiental
2,3,2,,,Promoción social
2,3,2,0,,Promoción social
2,3,2,0,01,Mujeres
2,3,2,0,02,Plan contra exclusión social
2,3,2,0,03,Juventud
2,3,2,0,04,Infancia
2,3,2,0,05,Solidaridad y cooperación
2,3,3,,,Asistencia a personas dependientes
2,3,3,0,,Asistencia a personas dependientes
2,3,3,0,01,Asistencia a personas dependientes
2,3,3,0,02,Atención a discapacitados
3,1,3,,,Acciones públicas relativas a la salud
3,1,3,0,,Acciones públicas relativas a la salud
3,1,3,0,01,Promoción de la salud
3,1,3,0,02,Salud pública
3,1,3,0,03,Salud alimentaria
3,1,3,0,04,Higiene ambiental
3,2,1,0,01,Guarderías
3,2,4,0,02,Gestión y planificación educativa
3,2,4,0,04,Soporte UNED
3,2,4,0,05,Escuela de música
3,3,2,0,01,Bibliotecas
4,3,3,0,01,Promoción económica
9,2,0,0,16,Mantenimiento edificios patrimoniales
