#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
,,1200,91203,2260900,Actes i exposicions,5000,0,5000,7614.57
,,1200,91203,2269900,Altres despeses,19800,0,19800,17702.24
,,1200,92404,4890300,Transferències entitats,3000,4000,7000,9760
,,1200,94301,4660100,Transferències a la  Federació municipis,23000,0,23000,23513.49
,,1200,94301,4660300,Transferències al  Fòrum Barcelonès Nord,3400,0,3400,0
,,1210,91203,1100000,Retribucions bàsiques eventual gabinets,17280.48,0,17280.48,16920.47
,,1210,91203,1100100,Retribucions complementàries eventual gabinets,31198.6,0,31198.6,30619.5
,,1210,91203,1200300,Retribució sou base funcionari C1,24030.14,0,24030.14,24030.14
,,1210,91203,1200400,Retribució sou base funcionari C2,11573.68,0,11573.68,12007.56
,,1210,91203,1200600,Triennis,3928.44,0,3928.44,4255.81
,,1210,91203,1210000,Complement destí  funcionaris,10441.08,0,10441.08,10441.08
,,1210,91203,1210100,Complement específic funcionaris,23344.8,0,23344.8,23344.8
,,1210,91203,1210300,Altres complements funcionaris,9939.36,0,9939.36,9939.36
,,1210,91203,1300000,Retribucions bàsiques personal laboral,140675.62,0,140675.62,141801.1
,,1210,91203,1300200,Altres retribucions personal laboral,17313.84,0,17313.84,16671.4
,,1210,91203,1600000,Seguretat Social,92538.23,0,92538.23,88525.1
,,1300,24101,4490100,"Transferències a Grameimpuls, SA",150000,7408484.74,7558484.74,3442595.6
,,1300,43301,2269900,Altres despeses,11000,6500,17500,17494.8
,,2000,15201,7490001,Transferències a Gramepark SA,0,400000,400000,400000
,,2000,15201,4490300,"Transferències a Gramepark, SA",1600000,70778.72,1670778.72,1670035.6
,,2000,15201,7490000,"Transferències a Gramepark, SA",3292763.18,1751695,5044458.18,5040320.08
,,2000,24101,4490100,"Transferències a Grameimpuls, SA",1000000,448440.22,1448440.22,1448440.22
,,2000,24101,4490200,Fons pla d'ocupació,800000,0,800000,800000
,,2000,32000,2279913,"Convenis (UNED, Torribera)",288000,0,288000,237507.61
,,2000,32405,4110200,Transferència Patronat Municipal de la Música,337000,28033,365033,465033
,,2000,34100,4890300,Transferència UDA GRAMENET,0,615000,615000,615000
,,2000,34101,4110100,Transferència a l'IME,1774109.82,13976,1788085.82,1238085.82
,,2000,93100,1100000,Retribucions bàsiques eventual gabinets,15579.9,0,15579.9,15348.3
,,2000,93100,1100100,Retribucions complementàries eventual gabinets,50691.4,0,50691.4,50938.48
,,2000,93100,1300000,Retribucions bàsiques personal laboral,4490.94,0,4490.94,2940.83
,,2000,93100,1300200,Altres retribucions personal laboral,179.76,0,179.76,109.85
,,2000,93100,1600000,Seguretat Social,15212.64,0,15212.64,14663.53
,,2000,93100,2200100,"Premsa, revistes i llibres",2000,0,2000,0
,,2000,93100,2269900,Altres despeses,23727.72,-16151,7576.72,4547.45
,,2000,93100,2270600,Estudis i treballs tècnics,2388.5,0,2388.5,0
,,2000,93100,4900000,Fons contingència LOEPSF 2/2012,500000,-500000,0,0
,,2000,94301,4630100,Transferències a la Mancomunitat OOVV,1287758.08,0,1287758.08,1287758.08
,,2000,94301,4630200,Transferències a la Mancomunitat PMTE,2928012.12,0,2928012.12,2901211.25
,,2010,93100,1200000,Retribució sou base funcionari A1,17257.81,0,17257.81,17257.81
,,2010,93100,1200300,Retribució sou base funcionari C1,24574.14,0,24574.14,25238.89
,,2010,93100,1200600,Triennis,4804.37,0,4804.37,5134.24
,,2010,93100,1210000,Complement destí  funcionaris,15593.04,0,15593.04,15435.12
,,2010,93100,1210100,Complement específic funcionaris,24281.88,0,24281.88,24022.54
,,2010,93100,1430000,Despeses per substitució,18446.3,0,18446.3,11937.81
,,2010,93100,1600000,Seguretat Social,28171.28,0,28171.28,25971.6
,,2100,01101,3100100,Interessos préstec llarg termini,2675658.77,-1080000,1595658.77,1476352.29
,,2100,01101,3100200,Interessos préstec curt termini,150000,0,150000,138947.02
,,2100,01101,3530000,Altres despeses financeres (swap BBVA),753733.55,0,753733.55,755850.34
,,2100,01101,9110100,Amortització préstecs llarg termini. Sector públic,228219.26,0,228219.26,211718.39
,,2100,01101,9130100,Amortització préstecs llarg termini. Sector privat,8472579.14,5948601.84,14421180.98,13968153.45
,,2100,93400,1210300,Altres Complements,0,0,0,3823.29
,,2100,93400,1300100,Hores extraordinàries,0,0,0,507.84
,,2100,93400,1510000,Gratificacions treballs extraordinaris,0,0,0,917.21
,,2100,93400,1200000,Retribució sou base funcionari A1,19804.58,0,19804.58,19905.52
,,2100,93400,1200100,Retribució sou base funcionari A2,15305.72,0,15305.72,15896.56
,,2100,93400,1200300,Retribució sou base funcionari C1,24004.34,0,24004.34,28968.56
,,2100,93400,1200600,Triennis,6279,0,6279,6211.54
,,2100,93400,1210000,Complement destí  funcionaris,20568.72,0,20568.72,20377.39
,,2100,93400,1210100,Complement específic funcionaris,44972.28,0,44972.28,44861.19
,,2100,93400,1300000,Retribucions bàsiques personal laboral,24079.5,0,24079.5,24246.85
,,2100,93400,1600000,Seguretat Social,40428.96,0,40428.96,41122.65
,,2100,93400,2269900,Altres despeses,6000,0,6000,2149.75
,,2100,93400,2279909,Contractes desenvolupament serveis,7000,0,7000,4724.2
,,2100,93400,3110100,Despeses de formalització operacions de crèdit,50000,30000,80000,38000
,,2100,93400,3190000,Altres despeses financeres,1000,0,1000,1569.55
,,2100,93400,3520000,Interessos de demora,19000,0,19000,2903.76
,,2200,93201,1620900,Premi antiguitat 2014,0,0,0,767.93
,,2200,93201,1200300,Retribució sou base funcionari C1,74848.31,0,74848.31,75833.1
,,2200,93201,1200600,Triennis,12254.58,0,12254.58,13170.26
,,2200,93201,1210000,Complement destí  funcionaris,26035.08,0,26035.08,25715.41
,,2200,93201,1210100,Complement específic funcionaris,55693.68,0,55693.68,55131.39
,,2200,93201,1210300,Altres complements funcionaris,203.52,0,203.52,201.82
,,2200,93201,1300000,Retribucions bàsiques personal laboral,8893.18,0,8893.18,8999.69
,,2200,93201,1300200,Altres retribucions personal laboral,4297.56,0,4297.56,4297.56
,,2200,93201,1600000,Seguretat Social,46848.72,0,46848.72,46680.75
,,2200,93201,2269900,Altres despeses,3000,0,3000,6349.74
,,2200,93201,2270800,Despeses per la gestió de l'ORGT (executiva),650000,0,650000,480881.38
,,2200,93201,2279909,Contractes desenvolupament serveis,5000,0,5000,0
,,2200,93201,2279917,Despeses per la gestió de l'ORGT (multes),150000,12387.82,162387.82,162387.82
,,2200,93201,2279918,Despeses per la gestió de l'ORGT (voluntària IVTM),75000,0,75000,63924.14
,,2300,93202,1200100,Retribucions bàsiques funcionaris A2,0,0,0,15984.83
,,2300,93202,1620900,Premi antiguitat 2014,0,0,0,329.11
,,2300,93202,1200000,Retribució sou base funcionari A1,45516.09,0,45516.09,21498.39
,,2300,93202,1200300,Retribució sou base funcionari C1,121799.03,0,121799.03,118379.75
,,2300,93202,1200400,Retribució sou base funcionari C2,32906.82,0,32906.82,32537.48
,,2300,93202,1200600,Triennis,24366.38,0,24366.38,22214.46
,,2300,93202,1210000,Complement destí  funcionaris,61543.8,0,61543.8,64567.26
,,2300,93202,1210100,Complement específic funcionaris,136739.28,0,136739.28,140968.99
,,2300,93202,1210300,Altres complements funcionaris,5939.16,0,5939.16,9289.3
,,2300,93202,1300000,Retribucions bàsiques personal laboral,2253.09,0,2253.09,26641.87
,,2300,93202,1300200,Altres retribucions personal laboral,10220.76,0,10220.76,10022.02
,,2300,93202,1600000,Seguretat Social,119497.32,0,119497.32,128167.84
,,2300,93202,2269900,Altres despeses,12750,-4000,8750,3183.75
,,2400,92013,1000100,Altres remuneracions càrrecs electes,0,15000,15000,13642.4
,,2400,92013,1100200,Altres remuneracions personal eventual,0,10000,10000,10706.82
,,2400,92013,1200900,Altres retribucions personal funcionari,0,351732.48,351732.48,206056.5
,,2400,92013,1300200,Altres remuneracions personal laboral fix,0,183647.31,183647.31,224769.22
,,2400,92013,1310000,Retribucions personal laboral eventual,0,7449.87,7449.87,12833.72
,,2400,92013,1430000,Altres remuneracions d'altre personal,0,7170.34,7170.34,13045.04
,,2400,92013,1100000,Retribucions bàsiques eventual gabinets,13308.6,0,13308.6,13308.6
,,2400,92013,1100100,Retribucions complementàries eventual gabinets,50691.4,0,50691.4,50691.4
,,2400,92013,1200100,Contracte programa retribucions bàsiques,366529.91,0,366529.91,369333.04
,,2400,92013,1200600,Contracte programa triennis,17180.88,0,17180.88,14724.61
,,2400,92013,1210000,Contracte programa complement destí,113699.52,0,113699.52,99511.37
,,2400,92013,1210100,Contracte Programa complement específic,210380.6,0,210380.6,186303.35
,,2400,92013,1500000,Complement productivitat,400000,137683.06,537683.06,1067137.84
,,2400,92013,1510000,Treballs extraordinaris,180551,-180550,1,0
,,2400,92013,1530000,Complement jornada partida,30000,-30000,0,0
,,2400,92013,1600000,Seg. Social treballs extraordinaris,294160.82,50000,344160.82,360820.38
,,2400,92013,1620000,Formació,50000,0,50000,28734.14
,,2400,92013,1620400,Ajuts socials,16400,0,16400,0
,,2400,92013,1620900,Premis antiguitat,14000,-14000,0,0
,,2400,92013,2260300,Anuncis oficials,1700,0,1700,7200
,,2400,92013,2269900,Altres despeses,2542,0,2542,2306.81
,,2400,92013,2270600,Estudis i treballs tècnics,6950,-4130,2820,200
,,2400,92013,2301000,Dietes serveis generals,12000,3000,15000,8805.8
,,2400,92013,2302000,Xecs menjador,22100,0,22100,31995.37
,,2400,92013,2311000,Locomoció serveis generals,13000,0,13000,8738.16
,,2400,92013,2330000,Altres indemnitzacions,4000,0,4000,825.6
,,2400,92013,4890100,Altres transferències,4500,0,4500,1164.3
,,2400,92013,8310000,Préstecs al personal llarg termini,180000,0,180000,160350.36
,,2401,15100,1210100,Complement específic,0,0,0,0
,,2401,15100,1200300,Retribució sou base funcionari C1,11583.16,0,11583.16,0
,,2401,15100,1210000,Complement destí  funcionaris,10189.92,0,10189.92,0
,,2401,15100,1600000,Seguretat Social,6795.36,0,6795.36,0
,,2401,16900,1300000,Retribucions bàsiques personal laboral,23017.88,0,23017.88,0
,,2401,16900,1300200,Altres retribucions personal laboral,3040.68,0,3040.68,0
,,2401,16900,1600000,Seguretat Social,8118.22,0,8118.22,0
,,2401,17000,1200000,Retribució sou base funcionari A1,17150.58,0,17150.58,0
,,2401,17000,1210000,Complement destí  funcionaris,6118.08,0,6118.08,0
,,2401,17000,1210100,Complement específic funcionaris,8721.48,0,8721.48,0
,,2401,17000,1300000,Retribucions bàsiques personal laboral,66136.4,-11354,54782.4,0
,,2401,17000,1300200,Altres retribucions personal laboral,31416.72,0,31416.72,0
,,2401,17000,1600000,Seguretat Social,36496.2,-25000,11496.2,0
,,2401,23000,1210100,Complement específic,0,0,0,0
,,2401,23000,1200100,Retribució sou base funcionari A2,15968.04,-11370.58,4597.46,0
,,2401,23000,1200600,Triennis,1049.28,0,1049.28,0
,,2401,23000,1210000,Complement destí  funcionaris,17319.84,0,17319.84,0
,,2401,23000,1300000,Retribucions bàsiques personal laboral,79465.56,-58000,21465.56,0
,,2401,23000,1300200,Altres retribucions personal laboral,11124.12,0,11124.12,0
,,2401,23000,1600000,Seguretat Social,38677.2,0,38677.2,0
,,2401,23105,1300000,Retribucions bàsiques personal laboral,86501.1,0,86501.1,0
,,2401,23105,1300200,Altres retribucions personal laboral,6854.76,0,6854.76,0
,,2401,23105,1600000,Seguretat Social,30751.76,-29250.38,1501.38,0
,,2401,23108,1300000,Retribucions bàsiques personal laboral,32598.38,-1770.09,30828.29,0
,,2401,23108,1300200,Altres retribucions personal laboral,10908.36,0,10908.36,0
,,2401,23108,1600000,Seguretat Social,13337.64,-13337.64,0,0
,,2401,23201,1300000,Retribucions bàsiques personal laboral,31680.96,-31680.96,0,0
,,2401,23201,1300200,Altres retribucions personal laboral,8728.56,-8728.56,0,0
,,2401,23201,1600000,Seguretat Social,12486.48,-12486.48,0,0
,,2401,31302,1300000,Retribucions bàsiques personal laboral,14369.2,0,14369.2,0
,,2401,31302,1300200,Altres retribucions personal laboral,10322.88,0,10322.88,0
,,2401,31302,1600000,Seguretat Social,7836.36,0,7836.36,0
,,2401,32000,1300000,Retribucions bàsiques personal laboral,57982.22,-9704.37,48277.85,0
,,2401,32000,1300200,Altres retribucions personal laboral,3135.36,0,3135.36,0
,,2401,32000,1600000,Seguretat Social,20171.64,-20000,171.64,0
,,2401,33201,1300000,Retribucions bàsiques personal laboral,20045.74,0,20045.74,0
,,2401,33201,1300200,Altres retribucions personal laboral,1018.8,0,1018.8,0
,,2401,33201,1600000,Seguretat Social,6984.6,-5000,1984.6,0
,,2401,91203,1300000,Retribucions bàsiques personal laboral,20308.54,-20308,0.54,0
,,2401,91203,1600000,Seguretat Social,7189.44,-5010,2179.44,0
,,2401,92003,1300000,Retribucions bàsiques personal laboral,21072.38,-21072.38,0,0
,,2401,92003,1300200,Altres retribucions personal laboral,919.8,0,919.8,0
,,2401,92003,1600000,Seguretat Social,6795.6,-6790,5.6,0
,,2401,92004,1210100,Complement especiífic,0,0,0,0
,,2401,92004,1200000,Retribució sou base funcionari A1,23098.42,-23098.42,0,0
,,2401,92004,1210000,Complement destí  funcionaris,24643.68,0,24643.68,0
,,2401,92004,1600000,Seguretat Social,13251.36,-13200,51.36,0
,,2401,92013,1200000,Retribució sou base funcionari A1,38333.24,0,38333.24,0
,,2401,92013,1200100,Retribució sou base funcionari A2,32173.16,0,32173.16,0
,,2401,92013,1200300,Retribució sou base funcionari C1,85956.98,0,85956.98,0
,,2401,92013,1200400,Retribució sou base funcionari C2,12693.32,0,12693.32,0
,,2401,92013,1210000,Complement destí  funcionaris,166310.64,0,166310.64,0
,,2401,92013,1210100,Complement específic funcionaris,50197.8,0,50197.8,0
,,2401,92013,1210300,Altres complements funcionaris,2867.52,0,2867.52,0
,,2401,92013,1600000,Seguretat Social,107877.03,0,107877.03,0
,,2401,93100,1200100,Retribució sou base funcionari A2,19548.64,0,19548.64,0
,,2401,93100,1210000,Complement destí  funcionaris,7433.64,0,7433.64,0
,,2401,93100,1210100,Complement específic funcionaris,21794.28,0,21794.28,0
,,2401,93100,1600000,Seguretat Social,13769.28,-2141,11628.28,0
,,2410,92013,1620900,Premi antiguitat 2014,0,0,0,548.52
,,2410,92013,1200000,Retribució sou base funcionari A1,19946.2,0,19946.2,16954.24
,,2410,92013,1200300,Retribució sou base funcionari C1,11628.62,0,11628.62,11628.62
,,2410,92013,1200600,Triennis,3727.32,0,3727.32,3483.61
,,2410,92013,1210000,Complement destí  funcionaris,11093.76,0,11093.76,9978.72
,,2410,92013,1210100,Complement específic funcionaris,28324.08,0,28324.08,25054.92
,,2410,92013,1300000,Retribucions bàsiques personal laboral,60843.72,0,60843.72,61870.58
,,2410,92013,1300200,Altres retribucions personal laboral,3455.04,0,3455.04,3025.15
,,2410,92013,1430000,Despeses per substitució,32554.56,0,32554.56,32463.27
,,2410,92013,1600000,Seguretat Social,51528.48,0,51528.48,45439.26
,,2420,92013,1510000,Gratificacions treballs extraordinaris,0,0,0,172.89
,,2420,92013,1200100,Retribució sou base funcionari A2,18132.48,0,18132.48,18132.48
,,2420,92013,1200300,Retribució sou base funcionari C1,72414.41,0,72414.41,69484.59
,,2420,92013,1200600,Triennis,8922.78,0,8922.78,9448.46
,,2420,92013,1210000,Complement destí  funcionaris,31010.64,0,31010.64,30095.64
,,2420,92013,1210100,Complement específic funcionaris,71012.4,0,71012.4,69379.92
,,2420,92013,1600000,Seguretat Social,51988.92,0,51988.92,51308.3
,,2430,92013,1620900,Premi antiguitat 2014,0,0,0,1426.15
,,2430,92013,1200300,Retribució sou base funcionari C1,14329.12,0,14329.12,14329.12
,,2430,92013,1200600,Triennis,3297,0,3297,3571.75
,,2430,92013,1210000,Complement destí  funcionaris,6118.08,0,6118.08,6118.08
,,2430,92013,1210100,Complement específic funcionaris,17481.72,0,17481.72,17481.72
,,2430,92013,1300000,Retribucions bàsiques personal laboral,70571.86,0,70571.86,72465.18
,,2430,92013,1300200,Altres retribucions personal laboral,24436.92,0,24436.92,23224.62
,,2430,92013,1600000,Seguretat Social,37240.56,0,37240.56,35805.56
,,2430,92013,1620000,Formació prevenció riscos laborals,10000,-3000,7000,5320.05
,,2430,92017,2269900,Altres despeses,1000,0,1000,0
,,2430,92017,2270600,Estudis i treballs tècnics,6000,0,6000,5159
,,2430,92017,2279909,Contractes desenvolupament serveis,76463,0,76463,76689.5
,,2440,92013,1620900,Premi antiguitat 2014,0,0,0,1097.04
,,2440,92013,1200000,Retribució sou base funcionari A1,17600.98,0,17600.98,17600.98
,,2440,92013,1200300,Retribució sou base funcionari C1,23454.54,0,23454.54,19965.84
,,2440,92013,1200600,Triennis,5598.55,0,5598.55,5758.73
,,2440,92013,1210000,Complement destí  funcionaris,13438.32,0,13438.32,12340.32
,,2440,92013,1210100,Complement específic funcionaris,21781.08,0,21781.08,19822.2
,,2440,92013,1300000,Retribucions bàsiques personal laboral,62617.1,0,62617.1,63195.69
,,2440,92013,1300200,Altres retribucions personal laboral,15708.36,0,15708.36,15708.36
,,2440,92013,1600000,Seguretat Social,41803,0,41803,41272.75
,,2500,92002,1200000,Retribució sou base funcionari A1,37989.16,0,37989.16,19727.86
,,2500,92002,1200600,Triennis,5883.6,0,5883.6,1929.07
,,2500,92002,1210000,Complement destí  funcionaris,14867.28,0,14867.28,7887.92
,,2500,92002,1210100,Complement específic funcionaris,32996.04,-20000,12996.04,12533.63
,,2500,92002,1310000,Retribucions personal Laboral eventual,41760.28,0,41760.28,42063.03
,,2500,92002,1600000,Seguretat Social,35092.2,0,35092.2,24879.65
,,2600,92008,1620900,Premi antiguitat 2014,0,0,0,548.52
,,2600,92008,6260100,Equips processos d'informació,0,134659.06,134659.06,36633.02
,,2600,92008,6410000,Despeses aplicacions informàtiques,0,59265.46,59265.46,11913.79
,,2600,92008,1200300,Retribució sou base funcionari C1,50202.7,0,50202.7,52163.67
,,2600,92008,1200600,Triennis,9405.24,0,9405.24,10011.57
,,2600,92008,1210000,Complement destí  funcionaris,17334.96,0,17334.96,18133.98
,,2600,92008,1210100,Complement específic funcionaris,33251.28,0,33251.28,34866.82
,,2600,92008,1210300,Altres complements funcionaris,4932.72,0,4932.72,3980.47
,,2600,92008,1300000,Retribucions bàsiques personal laboral,311274.29,0,311274.29,303526.74
,,2600,92008,1300200,Altres retribucions personal laboral,42677.88,0,42677.88,41450.59
,,2600,92008,1430000,Despeses per substitució,50298.78,0,50298.78,68059.28
,,2600,92008,1600000,Seguretat Social,155232.58,0,155232.58,157768.45
,,2600,92008,2160100,Manteniment d'equips d'informàtica,210000,13000,223000,247785.39
,,2600,92008,2200200,Manteniment llicències software,79000,0,79000,73207.75
,,2600,92008,2270600,Estudis i treballs tècnics,79980,-6458.85,73521.15,45757.21
,,2600,92008,2279916,Contractes manteniment de programes informàtics,28500,52000,80500,87779.53
,,2700,92004,1510100,Gratificacions pels serveis a les eleccions.,0,0,0,9779.44
,,2700,92004,1200300,Retribució sou base funcionari C1,49636.28,0,49636.28,49636.28
,,2700,92004,1200400,Retribució sou base funcionari C2,10171.51,0,10171.51,10171.51
,,2700,92004,1200600,Triennis,8285.63,0,8285.63,8976.8
,,2700,92004,1210000,Complement destí  funcionaris,21296.64,0,21296.64,21296.64
,,2700,92004,1210100,Complement específic funcionaris,42237.24,0,42237.24,42237.24
,,2700,92004,1300000,Retribucions bàsiques personal laboral,33489.74,0,33489.74,33755.69
,,2700,92004,1300200,Altres retribucions personal laboral,17190.12,0,17190.12,17190.12
,,2700,92004,1600000,Seguretat Social,48408.29,0,48408.29,49136.17
,,2700,92004,2269900,Altres despeses,3948.17,0,3948.17,2808.58
,,2700,92004,2269980,Processos electorals,70000,-40000,30000,25559.16
,,2700,92004,2270600,Estudis i treballs tècnics,10850.5,0,10850.5,13342.24
,,2710,92007,1300100,Hores extraordinàries,0,0,0,615.72
,,2710,92007,1200400,Retribució sou base funcionari C2,20773.85,0,20773.85,20773.85
,,2710,92007,1200600,Triennis,2312.34,0,2312.34,2500.56
,,2710,92007,1210000,Complement destí  funcionaris,6241.68,0,6241.68,6241.68
,,2710,92007,1210100,Complement específic funcionaris,15505.68,0,15505.68,15505.68
,,2710,92007,1300000,Retribucions bàsiques personal laboral,211153.65,0,211153.65,207669.14
,,2710,92007,1300200,Altres retribucions personal laboral,3505.44,0,3505.44,3109.36
,,2710,92007,1310000,Retribucions personal Laboral eventual,20679.96,0,20679.96,20706.9
,,2710,92007,1430000,Despeses per substitució,21530.94,0,21530.94,39093.82
,,2710,92007,1600000,Seguretat Social,85602.84,0,85602.84,89043.8
,,2710,92007,2220100,Comunicacions postals,187000,-6807,180193,117362.81
,,2710,92007,2269900,Altres despeses,5000,0,5000,3687.89
,,2710,92007,2270600,Estudis i treballs tècnics,6800,0,6800,13078.67
,,2720,92501,1530000,Complement jornada partida,0,0,0,0
,,2720,92501,1620900,Premi antiguitat 2014,0,0,0,987.33
,,2720,92501,2301001,Dietes jornada partida,0,2862,2862,2183.56
,,2720,92501,1200300,Retribució sou base funcionari C1,160908.96,0,160908.96,165567.88
,,2720,92501,1200400,Retribució sou base funcionari C2,10401.31,0,10401.31,9850.81
,,2720,92501,1200600,Triennis,19166.31,0,19166.31,18912.03
,,2720,92501,1210000,Complement destí  funcionaris,51241.44,0,51241.44,47307.05
,,2720,92501,1210100,Complement específic funcionaris,137090.88,0,137090.88,126551.62
,,2720,92501,1300000,Retribucions bàsiques personal laboral,105554.32,0,105554.32,106804.05
,,2720,92501,1300200,Altres retribucions personal laboral,14828.16,0,14828.16,14799.67
,,2720,92501,1430000,Despeses per substitució,25762.24,0,25762.24,26220.18
,,2720,92501,1600000,Seguretat Social,146347.08,56000,202347.08,139291.6
,,2720,92501,2269900,Altres despeses,5367.75,0,5367.75,4933.31
,,2730,92010,6230100,"Maquinària, instal.lacions tècniques i utillatge",0,1151,1151,1150.99
,,2730,92010,2130200,Manteniment maquinària,21722,0,21722,9287.7
,,2730,92010,2220000,Telèfons fixes,264000,0,264000,364608.76
,,2730,92010,2220005,Telèfons mòbils,96000,-3000,93000,0
,,2800,92009,1430000,Despeses per substitucions,0,0,0,13741.54
,,2800,92009,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,0,0,6398.49
,,2800,92009,1200000,Retribució sou base funcionari A1,38516.36,0,38516.36,39234.81
,,2800,92009,1200300,Retribució sou base funcionari C1,48163.84,0,48163.84,49188.16
,,2800,92009,1200600,Triennis,16496.11,0,16496.11,17625.12
,,2800,92009,1210000,Complement destí  funcionaris,30585.12,0,30585.12,30084.11
,,2800,92009,1210100,Complement específic funcionaris,63711.84,0,63711.84,62719.3
,,2800,92009,1300000,Retribucions bàsiques personal laboral,36859.88,0,36859.88,27241.54
,,2800,92009,1300200,Altres retribucions personal laboral,10874.16,0,10874.16,6841.68
,,2800,92009,1600000,Seguretat Social,64024.2,0,64024.2,64661.65
,,2800,92011,2260300,Anuncis oficials,15000,-4000,11000,10451.45
,,2900,15100,6000100,Adquisició de sól,0,176055,176055,0
,,2900,15201,2020100,Lloguers,75697.32,9575,85272.32,84944.83
,,2900,17100,6220100,"Edificis i construccions, inversió nova",0,272250,272250,0
,,2900,23105,2020100,Lloguers,12501.86,0,12501.86,11888.52
,,2900,33301,2020100,Lloguers (local Dr. Ferran - Cultura),12533.68,0,12533.68,12205.8
,,2900,33406,2020100,Lloguers,24617.67,-7290.47,17327.2,16818.48
,,2900,92005,6250100,Mobiliari,0,29266.15,29266.15,29245.09
,,2900,92005,1200000,Retribució sou base funcionari A1,37306.34,0,37306.34,38047.25
,,2900,92005,1200100,Retribució sou base funcionari A2,16546.56,0,16546.56,16546.56
