#,Àlies,Org.,Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
,,0,39922,Premi cobrança recàrrec provincial IAE,4400,0,4400,6182.05
,,0,42010,Fons complementari de finançament,40600000,0,40600000,40461833.68
,,0,42020,Compensació IAE,1604000,0,1604000,1601354.3
,,0,45000,Generalitat-Fons de cooperació local de Catalunya,485000,0,485000,0
,,1000,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,528705.37,528705.37,218953.61
,,1000,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,38705.26
,,1000,49100,Mº Economia y Hacienda URBAN,0,18625.59,18625.59,709009.58
,,1000,75002,Trans.cap en compliment de conv.serv.soc i polít. de igualda,0,0,0,740606.77
,,1000,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,67809.02
,,1000,79100,Transf.de l'exterior. Fons Feder,0,0,0,664360.78
,,1100,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,59757.79
,,1100,49100,Mº Economia y Hacienda URBAN,0,0,0,59757.79
,,1300,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,0
,,1300,45050,Generalitat de Catalunya. Convenis ocupació i desenv local,0,415928.39,415928.39,-14636.46
,,1300,46119,Subvencions Diputació de Barcelona. Oficina Tècnica Laboral,0,17223.52,17223.52,17223.52
,,1300,46124,Diputació.Recull d'activitats suport activitat empresarial,0,128852.64,128852.64,128852.64
,,1300,46149,Diputació Barcelona - Xarxa de Governs Locals 2012-15,0,1209987.27,1209987.27,1209289.51
,,1300,46199,Diputació Barcelona. Subvencions,0,0,0,0
,,1300,46400,Subvencions Àrea Metropolitana de Barcelona,0,0,0,116698.88
,,1300,46500,Consell comarcal del Barcelonès,0,0,0,0
,,1300,48000,Fundació INFORM. Programa SEFED,0,0,0,35915.74
,,1600,46121,"Diputació Barcelona. Cooperació, solidaritat",0,10000,10000,0
,,1600,46199,Diputació Barcelona. Subvencions,0,26000,26000,0
,,2000,45000,Generalitat-Fons per al Foment del Turisme,6000,0,6000,0
,,2000,45050,Generalitat de Catalunya. Convenis ocupació i desenv local,0,550000,550000,0
,,2000,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,38722.86
,,2000,46114,Diputació de Barcelona Activitats educatives complementàries,0,30713,30713,27123
,,2000,46124,Diputació.Recull d'activitats suport activitat empresarial,0,10260,10260,6588
,,2000,46149,Diputació Barcelona - Xarxa de Governs Locals 2012-15,0,0,0,0
,,2000,46199,Diputació Barcelona. Subvencions,0,946713.55,946713.55,677597.44
,,2000,46400,Subvencions Àrea Metropolitana de Barcelona,0,338576.67,338576.67,304719
,,2000,48000,Fundació INFORM. Programa SEFED,0,91135.44,91135.44,0
,,2000,76149,Diputació de Barcelona Pla Xarxa de Governs Locals,0,0,0,0
,,2000,39901,Despeses de publicitat: anuncis licitació-direcció economia,3030,0,3030,6388.32
,,2000,42010,"Participació municiapl en tributs de l'Estat (Man.6,25% PTE)",2980000,2787.56,2982787.56,3119625.75
,,2200,39190,"Altres multes i sancions-Comerç,Consum i Fires",16000,0,16000,11311
,,2200,46129,Diputació Barcelona. Activitats en matèria de consum,1400,0,1400,0
,,2200,46136,Diputació de Barcelona .Dinamització centre comercial urbà,0,9000,9000,0
,,2200,46199,Diputació Barcelona. Subvencions,0,18750,18750,0
,,2200,49700,Altres transferències de la Unió Europea,0,67396.95,67396.95,60628.57
,,2400,39903,Recuperació Seguretat Social,0,191928.72,191928.72,191928.72
,,2400,51801,Interessos bestretes del personal,5000,0,5000,8835.84
,,2400,83000,Reintegrament crèdits al personal,180000,0,180000,143658.94
,,2600,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,0
,,2600,45050,Generalitat de Catalunya. Convenis ocupació i desenv local,0,35513.75,35513.75,46805.51
,,2700,42090,Altres transferències corrents de l'Admn.General de l'Estat,0,29596.32,29596.32,29596.32
,,2700,42190,Subvenció Cens Electoral -Institut Nacional d' Estadistica,0,0,0,1196.97
,,2900,39915,Execució de fiances,0,0,0,54
,,2900,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,2400,2400,2400
,,2900,55002,Concessions administratives,0,0,0,242.3
,,2900,61900,Venda pisos Av Sanatori,0,0,0,1375.05
,,2900,61901,Venda pisos Pons i Pons-Sardana,0,0,0,557.98
,,2900,83101,Reintegrament de préstecs de fora del sector públic a/lt,0,0,0,8720.65
,,2900,39902,"Gestió recapt.lloguer pisos Pons i Pons, Sanatori i Sardana",2000,0,2000,1814.66
,,2900,54100,Lloguers,100000,0,100000,117815.1
,,2900,54102,Lloguer pisos Av. Sanatori,29000,0,29000,25002.55
,,2900,54103,Lloguer pisos cr. Pons i Pons - Sardana,9200,0,9200,9473.87
,,3100,32600,Arrossegament de vehicles,909000,0,909000,550661.1
,,3100,32907,Circulacions especials,4040,0,4040,2583.86
,,3100,36000,Venda d'efectes inútils,10000,0,10000,26126
,,3100,39120,Multes de trànsit,865000,160000,1025000,4240300.75
,,3100,39190,Altres multes i sancions-seguretat ciutadana,19400,0,19400,0
,,3426,46300,Mancomunitat. Transport de disminuïts,0,0,0,0
,,4000,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,77000
,,4000,46139,Diputació Barcelona.Conveni immigrants.CITE,0,0,0,16920
,,4000,46180,Diputació Barcelona.Serveis de mediació ciutadana,0,0,0,72000
,,5000,39911,Altres ingressos Consorci de Normalització lingüística,0,0,0,26728
,,5000,39901,Despeses publicitat: anuncis licitació-direcció serv.persone,2020,0,2020,0
,,5022,45060,Generalitat. Fitxa 9. transport adaptat,66000,762.55,66762.55,66762.55
,,5022,46400,AMB- Transport adaptat,241100,10310,251410,219758.52
,,5022,46500,Consell comarcal del Barcelonès Nord-Transport Adaptat,8500,0,8500,0
,,5023,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,0
,,5023,46199,Diputació Barcelona. Subvencions,0,0,0,165000
,,5024,46132,Diputació BCN. Servei atenció domiciliària,320000,220732.54,540732.54,703356.73
,,5024,34100,Ingressos serveis de teleassistència,75000,0,75000,100132.35
,,5024,45002,Generalitat-Fitxa 1 SAD social i dependència,1145000,8759.15,1153759.15,1334881.85
,,5030,46108,Diputació BCN. Conveni Salut Pública,15000,9340.73,24340.73,51086.68
,,5031,34101,SERVEIS ASSISTENCIALS.,0,0,0,3588.48
,,5032,46129,Diputació Barcelona. Activitats en matèria de consum,0,33473,33473,0
,,5033,32501,Expedició de documents,0,0,0,44
,,5033,32910,Autorització sanitària municipal,2525,0,2525,440
,,5033,46108,Diputació BCN. Conveni Salut Pública,15000,26061.32,41061.32,28633.32
,,5033,39190,Altres multes i sancions-programa protecció salut,10000,0,10000,6801
,,5112,45002,Generalitat-Fitxa 28. Polítiques d'igualtat,46000,0,46000,46000
,,5112,46101,Diputació BCN. Polítiques d'igualtat,15000,0,15000,13919
,,5112,46106,Diputació BCN. Polítiques d'igualtat,9000,0,9000,9000
,,5120,46199,Diputació Barcelona. Subvencions,0,0,0,15500
,,5140,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,0
,,5140,76303,Mancomunitat de Municipis (CAME),0,0,0,200070.74
,,5200,34400,Utilització equipmanets culturals,1000,0,1000,3221.2
,,5209,42090,Altres transferències corrents de l'Admn.General de l'Estat,0,36809,36809,36809
,,5209,45060,Generalitat. Fitxa 21. Programa drogodependències,98000,977.4,98977.4,98977.4
,,5209,46145,Diputació BCN.Prev.Dorgodependències.Prev.medi obert,20000,0,20000,8527.84
,,5210,46107,Subvencions Diputació de Barcelona,0,0,0,14329.36
,,5210,46115,DIPUTACIÓ DE BARCELONA.DIFUSIÓ ARTÌSTICA,0,14500,14500,4800
,,5210,47002,CACAOLAT   ESPONSORITZACIÓ ACTIVITATS CULTURALS,0,2479.34,2479.34,2479.34
,,5210,33902,Festa major d'estiu ocupació via pública,24240,0,24240,35550.1
,,5311,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,2300
,,5410,39915,Execució de fiances,0,0,0,0
,,5411,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,21500,21500,25000
,,5411,34403,Utilització Teatre Josep Maria Segarra,47470,26811.87,74281.87,83294.9
,,5411,46107,Diputació BCN. Festivals artístics i programació cultural,23500,0,23500,14000
,,5412,34401,Utilització auditori Can Roig i Torres,5050,0,5050,4546.46
,,5413,46115,DIPUTACIÓ DE BARCELONA.DIFUSIÓ ARTÌSTICA,0,1750,1750,0
,,5414,46107,Subvencions Diputació de Barcelona,0,0,0,1515.28
,,5414,46199,Diputació Barcelona. Subvencions,0,0,0,3254.9
,,5414,34414,Ingressos museu Torre Balldovina,100,0,100,81.9
,,5414,45080,"Generalitat.Aportació despese s""""El Puig Castellar""""",3163.67,0,3163.67,3163.67
,,5414,46144,Diputació BCN. Difusió Patrimoni. Museu,5500,3900,9400,12500
,,5415,46107,Subvencions Diputació de Barcelona,0,0,0,2955.36
,,5415,46115,DIPUTACIÓ DE BARCELONA.DIFUSIÓ ARTÌSTICA,0,1750,1750,0
,,5417,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,2900,2900,12255
,,5417,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,8500
,,5417,46111,Diputació BCN. Punts informació juvenil,3500,0,3500,3500
,,5417,46112,Diputació BCN.Àrea cultura.Conveni juventut,17600,0,17600,17600
,,5418,46500,Consell comarcal del Barcelonès,0,0,0,5160.94
,,5419,46199,Diputació Barcelona. Subvencions,0,0,0,2500
,,5500,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,0,0,76838
,,5500,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,0
,,5500,46100,Subvencions Diputació de Barcelona,0,18000,18000,0
,,5500,46199,Diputació Barcelona. Subvencions,0,9374,9374,11500
,,5500,46400,Subvencions Àrea Metropolitana de Barcelona,0,74405.7,74405.7,125881.56
,,5500,46146,Diputació BCN. Infància i família. Intervenció medi obert,22000,0,22000,0
,,5500,46147,Diputació BCN.Àrea Benestar Social.Conveni atenció primària,100000,0,100000,0
,,5501,45002,Generalitat. Fitxa 1. Equips bàsics,900000,10354.9,910354.9,1467172.67
,,5502,45002,Generalitat.Fitxa 2. Intervenció Socioeducativa,327000,116237,443237,630616.8
,,5503,45002,Generalitat.Fitxa 1. Ajuts socials,80000,141,80141,156274.95
,,5506,45002,Generalitat.Fitxa 6. Sistemes de resposta violència gènere,9600,0,9600,18720
,,5509,45002,Generalitat. Fitxa 19. EAIA,337000,15255,352255,488905.47
,,5514,45002,Generalitat.Fitxa 29 Plans desenvolupament comunitari,10000,0,10000,7764.81
,,5514,45050,Generalitat. Fitxa 8. Plans d'inclusió social,80000,697.52,80697.52,157360.16
,,5600,32501,Expedició de documents-mediació i convivència,10100,0,10100,0
,,5600,45002,Generalitat-Fitxa 7 Acollida i integració,77000,18935,95935,83063.25
,,5600,46139,Diputació BCN.Polítiques d'igualtat i ciutadania,18000,0,18000,0
,,5600,46180,Diputació BCN.Polítiques de migració i ciutadania,50000,22000,72000,0
,,5700,45002,Tran Ctes en compliment conv serv soc i polit d'igual,0,2600,2600,2470
,,5800,55002,Concessions administratives,0,0,0,9239.73
,,5900,34301,Serveis esportius,239299.49,0,239299.49,152029.54
,,5900,34303,Preus públics gimnàstica gent gran,11469.06,0,11469.06,13293.15
,,5900,46100,Subvencions Diputació de Barcelona Esports,12300,284,12584,0
,,5900,55000,DE CONCESSIONS ADMTIVAS AMB CONTRAPRESTACIÓ PERIÒDICA,0,0,0,0
,,5900,55001,"Cànon complex Can Zam, Torribera i Raval",119785.5,0,119785.5,109538.96
,,5900,76100,Diputació de Barcelona subvencions de capital,0,6000,6000,0
,,6120,46100,Subvencions Diputació de Barcelona,0,0,0,1567.45
,,6120,45080,Generalitat. Pla educatiu entorn,18000,4220.26,22220.26,12600
,,6120,46114,Diputació de Barcelona Activitats educatives complementàries,40000,0,40000,0
,,6130,45030,Trans ctes cumpl conv els seus amb C.A en mat d'edució,0,0,0,0
,,6130,46115,Diputació BCN: Finançament de Llars d'Infants,350000,0,350000,251275.2
,,6130,46133,DIPUTACIÓ DE BARCELONA. SUPORT FINANÇAMENT ESCOLES BRESSOL.,0,0,0,50888
,,7000,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,1406092.46
,,7000,39901,Despeses publicitat: anuncis licitació-direcció urbanisme,1010,0,1010,0
,,7000,45080,Generalitat. Foment de la prestació supramunicipal de servei,25000,0,25000,367327.92
,,7110,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,579.44
,,7110,46199,Diputació Barcelona. Subvencions,0,11997,11997,0
,,7120,46108,Diputació BCN. Conveni Salut Pública,14000,0,14000,32047.39
,,7120,46199,Diputació Barcelona. Subvencions,0,3910.37,3910.37,0
,,7120,39190,Altres multes i sancions-medi ambient i higiene,40000,0,40000,89509
,,7140,46198,Diputació de Barcelona. Prevenció incendis,0,13096,13096,0
,,7140,46199,Diputació Barcelona. Subvencions,0,1327,1327,1500
,,7150,46400,Subvencions Àrea Metropolitana de Barcelona,0,0,0,0
,,7150,39905,Energia fotovoltaica - plantes fotovoltàiques,45000,0,45000,18591.8
,,7200,46100,Subvencions Diputació de Barcelona,0,0,0,0
,,7200,46134,Diputació de Barcelona. Plans dinamització Fondo Singuerlin,0,0,0,4500
,,7200,46136,DIPUTACIÓ DE BARCELONA. DINAMITZACIÓ CENTRE COMERCIAL URBÀ,0,0,0,4500
,,7200,46199,Diputació Barcelona. Subvencions,0,0,0,14000
,,7200,49700,Altres transferències de la Unió Europea,0,0,0,0
,,7300,39701,Aprofitaments urbanístics,0,0,0,12676.7
,,7300,45060,Conveni col.laboració de l'OLH.,0,109291.73,109291.73,109291.73
,,7300,46100,Subvencions Diputació de Barcelona,0,0,0,7500
,,7300,76301,Mancomunitat de Municipis. Operacions Vertebradores,0,0,0,0
,,7300,76400,Àrea Metropolitana de Barcelona.Programa PAMMU,1343764.22,307947.4,1651711.62,0
,,7400,39610,QUOTES D'URBANITZACIÓ.,0,1970685.78,1970685.78,593824.44
,,7400,46149,Diputació Barcelona - Xarxa de Governs Locals,0,0,0,0
,,7400,46400,Subvencions Àrea Metropolitana de Barcelona,0,0,0,9617.07
,,7400,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,164723.74
,,7400,76100,Diputació de Barcelona. Subvencions de capital,0,0,0,0
,,7400,76199,Subvencions Diputació de Barcelona,0,37201.46,37201.46,87500
,,7400,76400,Subvencions Àrea Metropolitana de Barcelona.,0,561656.57,561656.57,140415.25
,,7400,91301,Préstecs rebuts mig i llarg termini fora sector públic,0,0,0,0
,,7400,91303,Préstecs entitat financera Caixa Est. Catalunya,0,0,0,0
,,7500,55004,Concessions administratives,0,0,0,0
,,7500,75080,Altres transferències de capital de l'Admó. Gral. de la CA,0,0,0,0
,,7500,76100,Diputació de Barcelona. Subvencions de capital,0,0,0,0
,,7500,76101,Diputació de Barcelona Mobiliari Urba,0,710527.22,710527.22,0
,,7500,76121,DIBA. Tancament Molí d'En Ribé,0,289000,289000,0
,,7500,76122,DIBA. Reforestació Can Zam,0,711000,711000,0
,,7500,76400,Subvencions Àrea Metropolitana de Barcelona.,0,3821622.73,3821622.73,2132550.82
,,7500,79100,Transf de l'exterior fons FEDER,0,0,0,449965.74
,,7600,55002,Concessions administratives,0,0,0,46208.82
,,7610,46149,Diputació Barcelona - Xarxa de Governs Locals,0,22211.58,22211.58,0
,,7610,34901,Escombraries industrials,1212000,0,1212000,1241962.83
,,7610,36001,"Venda de paper i cartró, envasos i vidre",342200,0,342200,424854.35
,,7610,47010,Conveni col·laboració Funerària Santa Coloma SA,20000,0,20000,20000
,,7660,46199,Diputació Barcelona. Subvencions,0,2429.48,2429.48,2185.26
,,7660,32902,Mercats,454500,0,454500,606249.11
,,7660,55002,Concessions administratives- mercats municipals,8000,0,8000,13841.85
,,7660,55006,Lloguers parades mercats,9000,0,9000,4739.94
,,7670,55001,Concessió administrativa cementiri municipal,35700,0,35700,17276.7
,,7700,39907,Instal·lacions de radiocomunicació,32000,0,32000,0
,,7700,32502,Llicències d'obertura,250000,0,250000,272779.86
,,7700,32503,Llicències d'obres,161600,0,161600,61531.74
,,7700,33103,Plaques de guals,505,0,505,965.64
,,7700,39190,Altres multes i sancions-disciplina urbanística,25000,0,25000,30436.6
,,7700,39904,Desperfectes i obres exec.subs.-disciplina urbanística,39200,0,39200,36173.4
,,7800,39906,Connexió clavegueram,0,0,0,44.93
,,7810,46149,Diputació Barcelona - Xarxa de Governs Locals,0,4291.77,4291.77,0
,,7810,76123,DIBA. Campanya asfaltat en diversos carrers,0,94035.99,94035.99,400000
,,7810,76199,Subvencions Diputació de Barcelona,0,335.15,335.15,62500
,,7810,76400,Subvencions Àrea Metropolitana de Barcelona.,0,144487.76,144487.76,144487.76
,,7810,39904,Desperfectes i obres exec. subs-guals,12000,0,12000,0
,,7830,46149,Diputació Barcelona - Xarxa de Governs Locals,0,0,0,0
,,7830,76103,Diputació de Barcelona. Enllumenat públic,0,134077.4,134077.4,235000
,,7830,76149,Diputació de Barcelona Pla Xarxa de Governs Locals,0,53496.65,53496.65,0
,,7900,45080,Altres subv.corrents de la Adm.General Generalitat Catalunya,0,0,0,65302.82
,,7900,76100,Diputació de Barcelona. Subvencions de capital,0,0,0,0
,,7910,39908,Altres ingressos,0,0,0,6342.18
,,8110,39912,COSTOS PROCESSALS,0,0,0,25
,,8110,39904,Desperfectes i obres exec. subs-serveis jurídics,18000,0,18000,720.99
,,8110,39924,Indemnitzacions patrimonials-serveis jurídics,10000,0,10000,10406.09
,,8400,52001,Rendiments bancaris moneda local,0,0,0,0.06
,,8400,39910,Gestió tribut de la mobilitat,80000,0,80000,88354.93
,,8400,51401,Interessos d'operacions financeres amb Gramepark SA,100000,0,100000,6810.16
,,8400,51402,Interessos d'operacions financeres amb Grameimpuls SA,100000,0,100000,12611.43
,,8400,52000,Rendiments bancaris,1000,0,1000,20376.43
,,8410,39900,Costes del servei de recaptació,0,0,0,1426.07
,,8410,39200,Recàrrec per declaració extemporànea sense requerimi.previ,35000,0,35000,50363.49
,,8410,39211,Recàrrec de constrenyiment,700000,0,700000,561454.38
,,8410,39300,Interessos de demora,200000,0,200000,263473.12
,,8410,39917,Interessos recàrrec extemporani,5000,0,5000,3981.52
#TOT.,,,,,92668881.94,24127316.47,116796198.41,110743574.18
